model_id	model_family	contrast_type	antigen_target	feature	maximum_floor_severity	previous_4vHPV_doses	participants	raw_effect_log2	sd_log2_change	se_log2_change	ci95_lower_log2_change	ci95_upper_log2_change	raw_geometric_mean_ratio	gmr_ci95_lower	gmr_ci95_upper	test_statistic	degrees_freedom	raw_p_value	cohen_dz	sensitivity_requirement	bh_family	raw_q_value	fdr_significant_0_05	evidence_id	mixed_fit_method	mixed_effect_log2	mixed_standard_error	mixed_p_value	mixed_q_value	mixed_raw_effect_difference	mixed_direction_agreement	antigen_class	assay_family	outcome_family	floor_robustness_classification	floor_detection_effect	floor_detection_q_value	floor_conditional_effect	floor_conditional_q_value	bpv_calibrated_effect_log2	bpv_calibrated_q_value	calibration_classification	cluster_robust_estimate_log2	cluster_robust_standard_error	cluster_robust_p_value	boundary_direction_agreement	nominal_significance_agreement	raw_fdr_significant	effect_direction	analysis_context	antigen_group	floor_status	bpv_status	method_status	evidence_grade	evidence_grade_label	claim_readiness	interpretation_guardrail	evidence_priority_score	grade_order
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV31	IgG4	high	1	20	1.9893567999816308	1.9890996680394308	0.4447762071758433	1.0584294995341177	2.920284100429144	3.970599365713302	2.0826631252080423	7.569951727756259	4.47271407032601	19.0	0.0002608507329926	1.0001292705168734	two_part_floor_sensitivity_required	HPVVT-FJ-M03|IgG subclass architecture|dose_specific_recall	0.0005922016640913	yes	HPV31|IgG4|dose1	mixedlm_lbfgs	1.9893567999816304	0.4137689862130282	1.525297541364488e-06	3.462837661476135e-06	-4.440892098500626e-16	yes	cross_reactive_non_booster_target	antibody_isotype_or_subclass	IgG subclass architecture	sensitivity_supported	-0.25	0.1470588235294117	2.652475733308841	0.0015174907841005	2.162600930416164	0.0020713009720249	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	cross_reactive_type	supported	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	13.216887176555751	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV31	IgG4	high	3	19	1.951499555650317	1.8935455480034815	0.4344091415125538	1.0388398157644383	2.8641592955361954	3.8677634298026367	2.054574744088501	7.281114494355075	4.4923077558991045	18.0	0.0002817395607329	1.0306060805920094	two_part_floor_sensitivity_required	HPVVT-FJ-M03|IgG subclass architecture|dose_specific_recall	0.0006227927131992	yes	HPV31|IgG4|dose3	mixedlm_lbfgs	1.951499555650317	0.4245180226187875	4.286650651850294e-06	9.475754072511176e-06	0.0	yes	cross_reactive_non_booster_target	antibody_isotype_or_subclass	IgG subclass architecture	sensitivity_supported	-0.2631578947368421	0.1470588235294117	2.6484636826682872	0.0015174907841005	2.692834220260837	0.0029867255893603	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	cross_reactive_type	supported	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	13.157156033057849	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV16	IgA2	high	1	20	4.523405268357246	4.377515273079172	0.9788421723148584	2.4746650562330097	6.572145480481483	22.997502159986308	5.558382265916852	95.15090547867092	4.621179385497736	19.0	0.0001863171458025	1.0333271242193642	two_part_floor_sensitivity_required	HPVVT-FJ-M03|Antibody abundance|dose_specific_recall	0.0006260256098965	yes	HPV16|IgA2|dose1	mixedlm_powell	4.523405268357245	0.7168340182850628	2.7857653663787645e-10	1.544714936063042e-09	-8.881784197001252e-16	yes	vaccine_target_2vHPV_and_4vHPV	antibody_isotype_or_subclass	Antibody abundance	sensitivity_supported	0.2	0.2142857142857142	2.7948749594434914	0.0043752171947304	4.403648160553908	0.0063895538270515	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	vaccine_type	supported	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	15.726813168358907	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV45	FcgR2A	moderate	2	21	3.2861049111250797	3.4921002985240195	0.7620387596363908	1.6965199131237716	4.875689909126387	9.754750081032714	3.2411817292162306	29.358165352369102	4.312254290966846	20.0	0.0003390191101318	0.9410110335358904	above_floor_binary_sensitivity_required	HPVVT-FJ-M03|Fc-receptor engagement|dose_specific_recall	0.000667443873072	yes	HPV45|FcgR2A|dose2	mixedlm_powell	3.2861049111250806	0.9955848178315412	0.0009645150726429	0.0014820597457683	8.881784197001252e-16	yes	cross_reactive_non_booster_target	fc_gamma_receptor_binding	Fc-receptor engagement	sensitivity_supported	0.0	1.0	3.2861049111250797	0.0009862374112926	3.0048379906052327	0.0016003554805882	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	cross_reactive_type	supported	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	14.461690160399312	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV58	IgG4	none	3	19	1.669670634125714	1.6435664598182915	0.3770600055442545	0.8774969579844111	2.4618443102670167	3.181419537119633	1.8371850616172647	5.5092056225716615	4.428129766018765	18.0	0.0003246329456437	1.0158826399452738	standard_continuous_model	HPVVT-FJ-M03|IgG subclass architecture|dose_specific_recall	0.0006992094213865	yes	HPV58|IgG4|dose3	mixedlm_lbfgs	1.669670634125714	0.4230067356447561	7.908732524462408e-05	0.0001355782718479	0.0	yes	cross_reactive_non_booster_target	antibody_isotype_or_subclass	IgG subclass architecture						2.411005298736234	0.0047849673258298	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	cross_reactive_type	not_required	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	12.825063362627796	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV45	IgG2	high	2	21	2.7012734875132223	2.8802780368913683	0.6285281965035002	1.390186644031002	4.012360330995443	6.5037575974819095	2.6211258855142274	16.137669358259465	4.29777614200985	20.0	0.0003506818162459	0.9378516424159724	two_part_floor_sensitivity_required	HPVVT-FJ-M03|IgG subclass architecture|dose_specific_recall	0.0007364318141165	yes	HPV45|IgG2|dose2	mixedlm_lbfgs	2.701273487513222	0.627711093457325	1.682190868292682e-05	3.364381736585364e-05	-4.440892098500626e-16	yes	cross_reactive_non_booster_target	antibody_isotype_or_subclass	IgG subclass architecture	sensitivity_supported	0.238095238095238	0.1470588235294117	2.413589611665572	0.0139845447868961	1.816772676275836	0.038004366403813	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	cross_reactive_type	supported	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	13.834140945599774	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV52	FcgR2A	high	3	19	3.730942200292192	3.8795018841249305	0.8900187717987479	1.861082146392013	5.600802254192371	13.27778140167294	3.6328005149874754	48.52990914950355	4.191981471078272	18.0	0.0005478923260131	0.9617065055592188	two_part_floor_sensitivity_required	HPVVT-FJ-M03|Fc-receptor engagement|dose_specific_recall	0.001015212251142	yes	HPV52|FcgR2A|dose3	mixedlm_powell	3.730942200292192	1.0376753866828332	0.0003237926850934	0.0005368141884443	0.0	yes	cross_reactive_non_booster_target	fc_gamma_receptor_binding	Fc-receptor engagement	sensitivity_supported	0.1052631578947368	0.8695652173913043	3.773671567038367	3.390271351486784e-05	2.995372526157073	0.0106674186359949	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	cross_reactive_type	supported	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	14.724385350296103	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV45	FcgR2A	moderate	3	19	3.535896797004563	3.698073380004552	0.848396218380933	1.753482482950978	5.318311111058148	11.59874491869779	3.371714737761666	39.899841520497965	4.167742288800411	18.0	0.0005782134372827	0.956145655768521	above_floor_binary_sensitivity_required	HPVVT-FJ-M03|Fc-receptor engagement|dose_specific_recall	0.0010407841871088	yes	HPV45|FcgR2A|dose3	mixedlm_powell	3.5358967970045687	1.0466732189840424	0.0007295557371871	0.0011490502860696	5.773159728050814e-15	yes	cross_reactive_non_booster_target	fc_gamma_receptor_binding	Fc-receptor engagement	sensitivity_supported	0.0	1.0	3.9970775697547984	1.360232019887548e-05	2.800327122869444	0.0134809456938486	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	cross_reactive_type	supported	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	14.51853611174423	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV52	IgG3	low	3	19	3.494173292961086	3.730353717605072	0.8558018357211458	1.6962003542158577	5.292146231706314	11.268107231189482	3.2404638825729637	39.18273592136721	4.082923344066799	18.0	0.0006982549790803	0.9366868553163328	continuous_model_plus_floor_summary	HPVVT-FJ-M03|IgG subclass architecture|dose_specific_recall	0.0013965099581606	yes	HPV52|IgG3|dose3	mixedlm_powell	3.4941732929610865	0.8299127899820593	2.550434056446093e-05	4.982243273057484e-05	4.440892098500626e-16	yes	cross_reactive_non_booster_target	antibody_isotype_or_subclass	IgG subclass architecture						2.616310071889034	0.0382088803806841	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	cross_reactive_type	not_required	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	14.34912925606851	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV58	FcgR2A	moderate	1	20	4.423546303399879	4.988265428528052	1.1154100588000844	2.088966219802367	6.7581263869973895	21.45952597691433	4.254431074397263	108.24273495113628	3.965847598827073	19.0	0.0008283596535361	0.886790481938165	above_floor_binary_sensitivity_required	HPVVT-FJ-M03|Fc-receptor engagement|dose_specific_recall	0.0014496293936882	yes	HPV58|FcgR2A|dose1	mixedlm_powell	4.423546303399875	0.915939955887928	1.368655938391533e-06	3.111703212209683e-06	-4.440892098500626e-15	yes	cross_reactive_non_booster_target	fc_gamma_receptor_binding	Fc-receptor engagement	sensitivity_supported	0.25	0.2222222222222222	3.180028934999945	0.0300051829896774	3.1108903217919264	0.0165173200333462	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	cross_reactive_type	supported	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	15.262289316922573	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV58	FcgR2A	moderate	2	21	2.810645944980559	3.350491199727734	0.7311371208588451	1.2855206359298244	4.335771254031294	7.015986369648622	2.4377000793239576	20.19283059331337	3.844211796658576	20.0	0.0010124625360127	0.8388757878871482	above_floor_binary_sensitivity_required	HPVVT-FJ-M03|Fc-receptor engagement|dose_specific_recall	0.0017239226964541	yes	HPV58|FcgR2A|dose2	mixedlm_powell	2.810645944980555	0.8938658697675057	0.0016644426018593	0.0023367066301749	-3.996802888650564e-15	yes	cross_reactive_non_booster_target	fc_gamma_receptor_binding	Fc-receptor engagement	sensitivity_supported	0.0952380952380952	0.7619047619047619	2.245716973123975	0.0078900821758755	2.529379024460712	0.0032203796790378	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	cross_reactive_type	supported	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	13.574128157538343	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV16	IgG4	moderate	1	20	2.4882892950453352	2.864468825242462	0.640514701267111	1.1476766180911493	3.828901971999521	5.61112205465736	2.2155680177072696	14.210663116920896	3.884827764488196	19.0	0.0009967578695934	0.8686738962274149	above_floor_binary_sensitivity_required	HPVVT-FJ-M03|IgG subclass architecture|dose_specific_recall	0.0019029013874057	yes	HPV16|IgG4|dose1	mixedlm_lbfgs	2.4882892950453344	0.5079705902010959	9.657552848816185e-07	2.3701620711934114e-06	-8.881784197001252e-16	yes	vaccine_target_2vHPV_and_4vHPV	antibody_isotype_or_subclass	IgG subclass architecture	sensitivity_supported	-0.05	1.0	2.6192518895214056	0.0059256228520218	2.6615334254798686	0.0007502401840479	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	vaccine_type	supported	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	13.208873012283918	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV58	IgG2	none	1	20	2.1682482787140382	2.5391836078124257	0.567778715442175	0.9798737697125416	3.356622787715535	4.494773067657014	1.972292833372172	10.243400263840302	3.81882627816622	19.0	0.0011588855963925	0.8539155152242188	standard_continuous_model	HPVVT-FJ-M03|IgG subclass architecture|dose_specific_recall	0.0021162258716733	yes	HPV58|IgG2|dose1	mixedlm_lbfgs	2.168248278714037	0.5567663623657821	9.845860758449636e-05	0.0001654104607419	-1.3322676295501878e-15	yes	cross_reactive_non_booster_target	antibody_isotype_or_subclass	IgG subclass architecture						2.819514745462345	0.0165411709795357	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	cross_reactive_type	not_required	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	12.842686259213766	1
HPVVT-FJ-M01	Primary 2vHPV induction	primary_induction	HPV33	IgA2	high	0	20	2.555031063246548	3.024596753017293	0.6763203944271808	1.1394762092235744	3.9705859172695215	5.876801067515871	2.20301025260576	15.677090356844657	3.777841218895325	19.0	0.0012725242978098	0.844750977365061	two_part_floor_sensitivity_required	HPVVT-FJ-M01|Antibody abundance|primary_induction	0.0027408215645134	yes	HPV33|IgA2|dose0	mixedlm_lbfgs	2.555031063246535	0.644923854251204	7.440049743797222e-05	0.000160247225251	-1.2878587085651816e-14	yes	cross_reactive_non_booster_target	antibody_isotype_or_subclass	Antibody abundance	sensitivity_supported	0.2	0.2142857142857142	2.7786673211153934	0.0215321238830122	1.618505171475745	0.0352015005870658	bpv_calibrated_supported						True	increased	primary_2vHPV_induction	cross_reactive_type	supported	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	13.117150300625575	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV16	IgA2	high	3	19	2.2001065108188125	2.4715818317068234	0.5670197597421681	1.0088422003243576	3.3913708213132674	4.595132655420068	2.012295533291649	10.493112851256118	3.880123175635417	18.0	0.0010969454737179	0.8901613058465737	two_part_floor_sensitivity_required	HPVVT-FJ-M03|Antibody abundance|dose_specific_recall	0.0028794818685095	yes	HPV16|IgA2|dose3	mixedlm_powell	2.200106510818814	0.7354561847986878	0.0027762372466819	0.0051823095271395	1.3322676295501878e-15	yes	vaccine_target_2vHPV_and_4vHPV	antibody_isotype_or_subclass	Antibody abundance	sensitivity_supported	0.1052631578947368	0.6206896551724138	1.607682123615835	0.0040757703222963	2.226162175680208	0.0329890191220174	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	vaccine_type	supported	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	12.740792162605107	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV52	IgG2	high	1	20	1.9257523427772696	2.358616395009661	0.5274026592087099	0.8218858906945563	3.029618794859983	3.799349268181365	1.7677152399681628	8.1659390241441	3.651389141015288	19.0	0.001697754028771	0.8164754331614749	two_part_floor_sensitivity_required	HPVVT-FJ-M03|IgG subclass architecture|dose_specific_recall	0.0029104354778932	yes	HPV52|IgG2|dose1	mixedlm_lbfgs	1.9257523427772687	0.6190301718739056	0.001865064791002	0.0027485165341082	-4.440892098500626e-16	yes	cross_reactive_non_booster_target	antibody_isotype_or_subclass	IgG subclass architecture	sensitivity_supported	0.25	0.1470588235294117	1.298227348218459	0.0499781563055449	2.577018809525576	0.0083965955320002	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	cross_reactive_type	supported	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	12.461794367022906	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV31	FcgR2A	low	2	21	2.330053899987353	3.0153334561481646	0.6579997051586558	0.9574905667146992	3.702617233260007	5.028241352814008	1.9419291510382235	13.019636215168587	3.5411169362538457	20.0	0.0020502055729642	0.7727350669082554	continuous_model_plus_floor_summary	HPVVT-FJ-M03|Fc-receptor engagement|dose_specific_recall	0.0032290737774187	yes	HPV31|FcgR2A|dose2	mixedlm_powell	2.330053899987351	1.0163480980486768	0.0218725043832825	0.0275593555229359	-2.220446049250313e-15	yes	cross_reactive_non_booster_target	fc_gamma_receptor_binding	Fc-receptor engagement						2.0487869794675064	0.0159096934730202	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	cross_reactive_type	not_required	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	12.82097593215824	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV16	IgM	none	1	20	1.463621301895222	1.7594627885982357	0.3934278399186996	0.6401673692715003	2.287075234518944	2.757997792070303	1.55850995397143	4.880656553833025	3.720177255879182	19.0	0.0014514167594961	0.8318569232494479	standard_continuous_model	HPVVT-FJ-M03|Antibody abundance|dose_specific_recall	0.0032951083188561	yes	HPV16|IgM|dose1	mixedlm_powell	1.4636213018952215	0.3786132493707902	0.0001107517747798	0.0002658042594715	-4.440892098500626e-16	yes	vaccine_target_2vHPV_and_4vHPV	antibody_isotype_or_subclass	Antibody abundance						1.5123118768888897	0.0032312909782722	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	vaccine_type	not_required	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	11.94575160633142	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV16	IgG2	moderate	1	20	2.491257919520913	3.144715481230729	0.7031797585927874	1.0194857702132134	3.963030068828612	5.62267991226438	2.027196263183655	15.595199127948096	3.542846461488669	19.0	0.0021732781022683	0.7922045521733252	above_floor_binary_sensitivity_required	HPVVT-FJ-M03|IgG subclass architecture|dose_specific_recall	0.0036511072118107	yes	HPV16|IgG2|dose1	mixedlm_powell	2.4912579195209124	0.6782268202077428	0.0002395385450734	0.0003869468805031	-4.440892098500626e-16	yes	vaccine_target_2vHPV_and_4vHPV	antibody_isotype_or_subclass	IgG subclass architecture	sensitivity_supported	0.1	0.7407407407407407	1.9338534578657096	0.031489742787388	3.142524386269219	0.0007902112473348	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	vaccine_type	supported	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	12.928833333677689	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV31	FcgR2A	low	1	20	3.73596922304689	4.956546155778567	1.1083174137936138	1.4162342160573005	6.05570423003648	13.324128087988344	2.6688795866450685	66.51944516098914	3.370847716142252	19.0	0.0032091373348227	0.7537444635093989	continuous_model_plus_floor_summary	HPVVT-FJ-M03|Fc-receptor engagement|dose_specific_recall	0.0047017593510193	yes	HPV31|FcgR2A|dose1	mixedlm_powell	3.735969223046891	1.041446892178147	0.0003341360836582	0.0005397582889863	8.881784197001252e-16	yes	cross_reactive_non_booster_target	fc_gamma_receptor_binding	Fc-receptor engagement						2.423313241438938	0.0402003412052616	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	cross_reactive_type	not_required	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	14.0637088260757	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV31	IgM	none	3	19	1.3660399141845556	1.742811516212688	0.3998283829900002	0.5260316520469603	2.2060481763221507	2.5776205734769517	1.439962910273437	4.614096497492413	3.416565637409289	18.0	0.003076515078648	0.7838139130231957	standard_continuous_model	HPVVT-FJ-M03|Antibody abundance|dose_specific_recall	0.0060099364327078	yes	HPV31|IgM|dose3	mixedlm_powell	1.3660399141845552	0.3568813182163869	0.0001293384821131	0.0002936333107432	-4.440892098500626e-16	yes	cross_reactive_non_booster_target	antibody_isotype_or_subclass	Antibody abundance						1.3114173341183253	0.014956149412585	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	cross_reactive_type	not_required	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	11.587170035704318	1
HPVVT-FJ-M01	Primary 2vHPV induction	primary_induction	HPV31	IgG	none	0	20	2.032957307307018	2.736852343930809	0.6119787885408922	0.7520709821033029	3.313843632510733	4.092428772684949	1.6842087700094504	9.94411949262422	3.3219408015007974	19.0	0.0035836848643379	0.7428085449385917	standard_continuous_model	HPVVT-FJ-M01|Antibody abundance|primary_induction	0.0066895450800974	yes	HPV31|IgG|dose0	mixedlm_powell	2.032957307307011	0.4747668100205618	1.8521076409917104e-05	4.321584495647325e-05	-7.105427357601002e-15	yes	cross_reactive_non_booster_target	antibody_isotype_or_subclass	Antibody abundance						2.1082144917853523	0.0064822696479863	bpv_calibrated_supported						True	increased	primary_2vHPV_induction	cross_reactive_type	not_required	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	12.207560722561777	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV58	IgG4	none	2	21	1.597181873475692	2.268512195227306	0.4950299452171225	0.564567502450765	2.6297962445006187	3.025517382639302	1.478944078338073	6.189385769703257	3.226434862996339	20.0	0.00423276924653	0.7040658087869143	standard_continuous_model	HPVVT-FJ-M03|IgG subclass architecture|dose_specific_recall	0.0068375503213177	yes	HPV58|IgG4|dose2	mixedlm_lbfgs	1.5971818734756915	0.4023596631785227	7.201219672618244e-05	0.0001260213442708	-4.440892098500626e-16	yes	cross_reactive_non_booster_target	antibody_isotype_or_subclass	IgG subclass architecture						1.3225403434335696	0.0382088803806841	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	cross_reactive_type	not_required	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	11.762281337908949	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV31	IgG4	high	2	21	1.7803082299175732	2.5460450014311977	0.5555925686582102	0.6213624401240123	2.939254019711134	3.434995549688056	1.5383272479926802	7.670145895012383	3.204341329145431	20.0	0.004451880319598	0.6992446044421116	two_part_floor_sensitivity_required	HPVVT-FJ-M03|IgG subclass architecture|dose_specific_recall	0.0070558103178535	yes	HPV31|IgG4|dose2	mixedlm_lbfgs	1.7803082299175734	0.4037971838291349	1.038888734682296e-05	2.1816663428328217e-05	2.220446049250313e-16	yes	cross_reactive_non_booster_target	antibody_isotype_or_subclass	IgG subclass architecture	sensitivity_supported	-0.3333333333333333	0.048076923076923	2.836314351654028	0.0059256228520218	1.5056666998754509	0.0442154016208192	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	cross_reactive_type	supported	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	11.931761332824538	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV52	IgG4	none	2	21	1.8187150899895148	2.6278107260257006	0.5734353125728399	0.6225499885911114	3.014880191387918	3.5276687318500537	1.5395940370208143	8.082940296231042	3.171613345242834	20.0	0.0047968859244638	0.6921027728432094	standard_continuous_model	HPVVT-FJ-M03|IgG subclass architecture|dose_specific_recall	0.007461822549166	yes	HPV52|IgG4|dose2	mixedlm_powell	1.818715089989516	0.4327878519405099	2.641877923417056e-05	5.043585126523471e-05	1.1102230246251563e-15	yes	cross_reactive_non_booster_target	antibody_isotype_or_subclass	IgG subclass architecture						1.544073559947393	0.0382088803806841	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	cross_reactive_type	not_required	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	11.945870173190677	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV18	IgM	none	3	19	0.8252219123193689	1.0980174350809253	0.2519024756717624	0.295994449189301	1.3544493754494369	1.7718075529597068	1.2277309601757624	2.55699506370324	3.2759579282367257	18.0	0.0041981987600413	0.7515562922355136	standard_continuous_model	HPVVT-FJ-M03|Antibody abundance|dose_specific_recall	0.0078366376854105	yes	HPV18|IgM|dose3	mixedlm_lbfgs	0.8252219123193684	0.2178063198678786	0.0001513841915343	0.0003316416162913	-5.551115123125784e-16	yes	vaccine_target_2vHPV_and_4vHPV	antibody_isotype_or_subclass	Antibody abundance						0.7705993322531385	0.047381501709626	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	vaccine_type	not_required	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	10.93109214400804	1
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV52	FcgR2A	high	2	21	2.706832268109981	4.125707661277484	0.9003032215744428	0.8288326564500186	4.584831879769943	6.528865260358215	1.7762475461925475	23.997827149308616	3.0065784540638383	20.0	0.0069718653366002	0.6560892070748023	two_part_floor_sensitivity_required	HPVVT-FJ-M03|Fc-receptor engagement|dose_specific_recall	0.0093452663022513	yes	HPV52|FcgR2A|dose2	mixedlm_powell	2.706832268109986	0.9870261721434692	0.0060989817959506	0.0083529533292366	5.3290705182007506e-15	yes	cross_reactive_non_booster_target	fc_gamma_receptor_binding	Fc-receptor engagement	sensitivity_supported	0.0952380952380952	0.7619047619047619	2.004337131433963	0.0389675714848516	2.4255653475901333	0.0106674186359949	bpv_calibrated_supported						True	increased	heterologous_2vHPV_recall	cross_reactive_type	supported	bpv_calibrated_supported	not_applicable	A1_robust_bpv_calibrated	Robust and supported after BPV calibration	claim_ready	May support a primary HPV-associated systems-serology claim.	12.736240586584492	1
