previous_4vHPV_doses	prior_4vHPV_exposure_status	response_transition	trajectory	antigen_target	antigen_class	feature	assay_family	outcome_family	paired_floor_severity	v1_floor_fraction	v2_floor_fraction	participants	paired_observations	mean_log2_change	sd_log2_change	se_log2_change	ci95_lower_log2_change	ci95_upper_log2_change	geometric_mean_ratio	geometric_mean_ratio_ci95_lower	geometric_mean_ratio_ci95_upper	median_log2_change	q1_log2_change	q3_log2_change	positive_change_fraction	negative_change_fraction	no_change_fraction	v1_geometric_mean	v2_geometric_mean
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	moderate	0.0125	0.1875	20	20	2.488289295045335	2.8644688252424615	0.640514701267111	1.1476766180911488	3.828901971999521	5.611122054657359	2.2155680177072687	14.210663116920895	2.58922787240041	0.27897658304021866	4.867681845108051	0.75	0.2	0.05	20.970952572518925	117.67057448683441
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.05	0.075	20	20	1.0034217709890243	2.254283365626353	0.5040730846087538	-0.05161532027686899	2.0584588622549176	2.004749211669322	0.9648554190143515	4.165411026860791	0.5259108830232275	0.14031868502849276	0.8750603010974927	0.85	0.15	0.0	1983.594256260992	3976.6090215110157
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.15	0.0125	20	20	0.567756456232795	2.6390064599172085	0.5900997837435952	-0.6673365856436637	1.8028494981092538	1.4822167731849423	0.6296680691407455	3.489086822695006	0.3463053103350804	0.018244319246049745	0.6419097257411988	0.75	0.25	0.0	1555.3940049278874	2305.43108301542
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.075	0.0125	20	20	1.1909848145645874	2.060757270396212	0.46079933417328445	0.22652072388459155	2.155448905244583	2.283085382959958	1.1700098892203183	4.4550724860615984	0.6767703288859757	0.33983500153641577	1.1753703075047883	0.85	0.15	0.0	1213.0689799494507	2769.5400566447333
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV16	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	0.0125	0.0125	20	20	1.76210230770852	0.8221144084894105	0.1838303702664352	1.3773409208100937	2.1468636946069464	3.391920385662906	2.5978910361402163	4.428639901606185	1.9088751396987789	1.2531136834372476	2.255991208390763	0.95	0.05	0.0	32.920063661693874	111.6622350314202
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV16	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	Neutralization	moderate	0.25	0.05	20	20	5.75	2.5520889276702023	0.5706644326895116	4.555585615385607	6.944414384614393	53.81737057623773	23.51624185304996	123.16208490450015	6.0	3.75	7.499999999999998	1.0	0.0	0.0	984.9155306759351	53005.56410067857
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	20	20	2.546237540786886	2.005169965815066	0.4483696350003417	1.607789109464918	3.484685972108854	5.84108970311119	3.047844099811872	11.194250034605615	1.8785910494092999	1.0098313046734404	3.8972276343994756	0.95	0.05	0.0	5044.609527702723	29466.016768481
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	20	20	0.8213861852978122	0.7449971340110811	0.1665864234691298	0.47271679383908227	1.1700555767565421	1.7671030635500509	1.3877202778562168	2.2502036520154656	0.75978452120673	0.34344677711218363	1.3975482297509365	0.9	0.1	0.0	1962.2744484447596	3467.5411893727232
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	20	20	2.3867239275244474	2.0863012121793023	0.4665111331973132	1.4103049040932136	3.363142950955681	5.229684551926209	2.6579333055326573	10.289799392530169	2.6280020798936694	0.5630137125246271	4.065800953189427	0.95	0.05	0.0	452.82499332227974	2368.1318723036197
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.475	0.125	20	20	4.752425889451458	4.415538145218854	0.9873443449952695	2.685890425392388	6.818961353510527	26.953970262918894	6.4347782190089164	112.90467024770494	5.155903287454801	0.2828785329791619	7.3280412286380265	0.75	0.1	0.15	7.421147639312379	200.0293927867567
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	0.0125	20	20	2.638168749138557	2.044512971960387	0.45716699861835464	1.6813072241487115	3.595030274128402	6.225409543497324	3.2071842197411393	12.084034258373732	1.7915212059153545	1.171490407480222	3.6847680332178414	0.95	0.05	0.0	2708.8955922408845	16863.984472274227
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	low	0.1125	0.0875	20	20	2.8799955427788255	2.8149142449492923	0.6294339602539112	1.5625751233059348	4.197415962251716	7.361478461600409	2.9538060970114652	18.346283865902784	2.299407441441085	1.196527083707709	3.3791280295751256	0.95	0.05	0.0	96.17612690867908	707.9984867583883
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0375	0.0125	20	20	3.9800401241197227	2.4842910576496484	0.5555043680799463	2.8173561193995336	5.142724128839912	15.780162142405127	7.048694700347278	35.32760714240148	3.9085893489524977	2.4779174592387907	5.610146512321043	0.9	0.1	0.0	125.95377740077494	1987.571029832634
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	0.3875	0.0125	20	20	2.0124065787615644	2.983628965720091	0.6671597186987512	0.6160252393928278	3.408787918130301	4.034546670972335	1.532646773036901	10.620559888042802	1.1925350481074268	0.0	4.868340539379736	0.65	0.2	0.15	7.513339620630595	30.312919354299705
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.0875	0.05	20	20	0.8734429211837551	3.2702550511217985	0.7312512598070391	-0.657083555408724	2.403969397776234	1.8320297371675602	0.6341589705241201	5.2925734931925605	0.8695271922819128	0.25946589747922255	1.4960660811738435	0.8	0.2	0.0	507.28905723159045	929.3686381879683
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	0.0125	0.0125	20	20	1.710886797289525	2.290921762157261	0.512265679131724	0.6387024086190416	2.7830711859600084	3.2736198479732397	1.5569281942159907	6.883160667817952	1.289393679282684	0.44656982138083157	2.357023874288136	0.85	0.15	0.0	380.9056439357145	1246.9402761929832
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.125	0.025	20	20	2.1475669673991553	3.488226612704072	0.7799911826930136	0.5150266597963278	3.780107275001983	4.430799263848144	1.4290205466002275	13.73806847160005	1.6135662723774287	0.9679896774198036	3.769476339911656	0.9	0.1	0.0	178.3474802996889	790.2218844210316
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	0.0125	0.0125	20	20	0.9053317994925928	0.49845386065429276	0.11145767160702064	0.6720482117707617	1.1386153872144238	1.8729752031942415	1.593333437464046	2.2016961605750964	0.8891474805921904	0.6694450398058986	1.152966050361774	1.0	0.0	0.0	31.758516146153948	59.48291323199028
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	Neutralization	high	0.35	0.025	20	20	6.1	2.125038699338017	0.4751730986537543	5.105451274509981	7.094548725490018	68.59350160232275	34.42658743524749	136.669615334879	7.0	4.0	7.999999999999998	1.0	0.0	0.0	303.1433133020804	20793.66134671965
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	20	20	5.041652973623409	2.1420863367056837	0.47898506625474113	4.0391257082499	6.044180238996917	32.93735895293997	16.439855443264705	65.99021618765379	5.556571517255226	4.52498149709707	6.266303416531713	1.0	0.0	0.0	698.517589287355	23007.324573299906
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	20	20	1.7851589406181383	1.6945965045202178	0.37892329785407364	0.9920633634338553	2.578254517802421	3.446564323309635	1.9890276938933917	5.972167039795618	1.819227537382452	0.4024828085420564	3.203440847244777	0.9	0.1	0.0	391.17457980058674	1348.2083509263375
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	Antibody abundance	low	0.05	0.0125	20	20	3.516461821768438	2.343195718005601	0.5239544910046952	2.419812468680373	4.613111174856503	11.443542502258975	5.351014612640094	24.472866265711225	3.695552543682984	1.047610932739861	5.494867293425902	1.0	0.0	0.0	212.59906928213476	2432.8864852708125
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.575	0.2125	20	20	4.103218683831435	4.409832811637369	0.9860685936230181	2.0393533980819316	6.167083969580938	17.186676506307215	4.110612557043325	71.8583532827317	3.9886347324833595	0.0	7.662727942380233	0.7	0.1	0.2	7.974893081715026	137.06190756782343
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	0.0125	20	20	4.676450545473426	2.524947604745785	0.5645954483836846	3.4947386909969556	5.858162399949897	25.57124583449712	11.272524113539962	58.007293392512665	4.9480664862766774	3.0136810513286347	6.625451256760478	1.0	0.0	0.0	391.2161692696671	10003.884838824888
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	0.3875	0.1875	20	20	3.517412942966112	3.278159022038744	0.7330186414332863	1.9831872941165785	5.051638591815646	11.451089339342222	3.953655845733757	33.16612577675213	3.491256566768453	0.8575309465756282	4.692862068383986	0.85	0.05	0.1	3.9334068038631957	45.041792719014026
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	0.0375	20	20	7.458074143004342	4.249718566217075	0.950265959930432	5.469144630784589	9.447003655224094	175.83447413462383	44.2972315071462	697.9615032874442	8.139531888226497	4.754264478734891	10.078262603209906	1.0	0.0	0.0	42.55402851238776	7482.465225785504
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	0.0125	0.45	20	20	1.9893567999816308	1.9890996680394308	0.4447762071758433	1.0584294995341177	2.9202841004291438	3.970599365713302	2.0826631252080423	7.569951727756259	1.1609640474436813	0.43162662860406753	3.292481250360578	0.75	0.0	0.25	1.890676960242243	7.507120739106603
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.125	0.1	20	20	3.73596922304689	4.956546155778567	1.1083174137936138	1.4162342160573003	6.05570423003648	13.324128087988345	2.6688795866450685	66.51944516098914	4.824706347084822	1.2320490149449825	6.273890123522482	0.85	0.15	0.0	46.16843366510297	615.1541237756245
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.1875	0.0375	20	20	5.080293889823286	3.7501205796474903	0.8385524539912702	3.3251834327364795	6.835404346910093	33.831468367342154	10.022589759019498	114.19885273269381	4.576812194311714	3.023083212004173	7.076961423442398	0.95	0.05	0.0	38.80892136153575	1312.962795413466
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.1625	0.025	20	20	5.399575353412487	3.4669766846984023	0.7752395543392482	3.776980318251699	7.022170388573276	42.211826577841464	13.708324261286684	129.98221147057384	5.818298230515408	2.6559188690476003	7.055947945733185	1.0	0.0	0.0	24.94746562735465	1053.0780926185573
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	20	20	2.1997382608134917	1.589668377932452	0.35546065547387895	1.455750558510935	2.9437259631160484	4.593959890814672	2.7429922737340804	7.693958047385999	2.1325140259508926	0.7706158083989938	3.3067729876578236	0.95	0.05	0.0	432.5871543937258	1987.2880365664325
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	20	20	0.2337468368742762	0.5840960735049006	0.13060785257476715	-0.03961854025931963	0.507112214007872	1.1758848887202322	0.9729121589152359	1.4212025811890998	0.18761897441432485	-0.11887210759885747	0.4974651909417327	0.7	0.3	0.0	2355.678127480498	2770.006312793091
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	0.0375	0.025	20	20	1.4773909378778434	2.3074176172977823	0.5159542644758436	0.39748625135538007	2.5572956244003064	2.7844472039503705	1.3172108049282365	5.8860329740534105	1.5802332744186278	0.568303857973006	2.6464124029748546	0.85	0.15	0.0	135.82906969134584	378.2088733172482
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.5125	0.3875	20	20	1.2007624138707151	2.9189951753976753	0.6527071638183123	-0.16536938048560712	2.5668942082270374	2.2986111246632124	0.8917001836962467	5.925324676422085	0.0	0.0	2.3878624901226844	0.45	0.15	0.4	7.979756184102969	18.34235633687916
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	0.0125	20	20	2.0294186868507946	1.2085224010611488	0.27023382411039926	1.4638127926729974	2.595024581028592	4.082403225908326	2.758363888978279	6.041993286491268	2.074752752403364	0.8422304155064788	2.8626152245645455	1.0	0.0	0.0	188.60229898397372	769.9506337859004
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	0.35	0.3125	20	20	1.6303759364159691	2.677811633615592	0.5987768843704224	0.3771215142050399	2.883630358626898	3.0959366188786577	1.2987479880669197	7.380048813303681	1.1613404262753104	0.0	3.188049294129351	0.6	0.2	0.2	8.781447193987209	27.186803934614236
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	0.025	0.0125	20	20	2.6193049367877683	2.9662844191313	0.6632813601776064	1.2310410950954072	4.007568778480129	6.1445396887973125	2.3473632201332197	16.084161012398685	2.3535070170316947	1.0945754504637875	4.073845240533268	0.85	0.15	0.0	113.22981042434503	695.7450641073839
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	0.025	20	20	-0.030446370413626588	1.5461881342217019	0.34573817741232943	-0.7540846922649037	0.6931919514376504	0.9791173114356991	0.5929224416434483	1.6168568470706746	0.0	-0.1593574801538229	0.2918036498456924	0.3	0.25	0.45	3.69213847359384	3.6150366957135063
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.2875	0.0625	20	20	3.0410379055636256	4.125992851007803	0.9226000489531608	1.110013810506419	4.9720620006208325	8.230829918240403	2.1584771353933565	31.386276941337776	3.015692083901912	-0.3073549220576042	5.574246618843484	0.75	0.25	0.0	5.695214991001616	46.87634593874735
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	0.025	0.0125	20	20	1.3975427278630768	1.4779647791484267	0.33048297145263456	0.7058339190403934	2.0892515366857602	2.634524740345117	1.6310872074773446	4.255272541941576	1.5109645519373673	0.5814208981731634	2.378110126119952	0.85	0.15	0.0	67.71455053156915	178.39565865676863
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	high	0.4125	0.1625	20	20	3.574388881722844	2.3937676578192058	0.53526272052242	2.4540711322414115	4.6947066312042764	11.912372615680868	5.479602085599663	25.896884320806297	3.6351013056305	1.2972045298260246	4.9277143373134695	1.0	0.0	0.0	6.021281730072475	71.72775159261477
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	20	20	4.49560184411158	1.6861237718571178	0.37702873723508623	3.7064716278753727	5.284732060347788	22.558540788250042	13.054466799468432	38.98188798610008	4.83540740370243	3.478662534963371	5.6538566369239245	1.0	0.0	0.0	430.61165446526564	9713.97057115051
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	20	20	0.41554917338179964	1.153494659765827	0.2579292470919381	-0.12430294511703932	0.9554012918806386	1.3338063044840804	0.9174472114223035	1.9391189332010328	0.05833861921344097	-0.3097238810135141	0.564971190882197	0.55	0.45	0.0	1080.3193361553408	1440.9367414200524
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	0.0375	0.0125	20	20	1.6264471622331702	2.1351427807379233	0.4774324399397925	0.6271695810843562	2.6257247433819844	3.087517175432209	1.5445318069652194	6.171943022215502	1.252987356133926	0.43360642854676135	2.1866795664477015	0.85	0.15	0.0	325.5540669423172	1005.1537732162112
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.3875	0.4375	20	20	0.9263233621139648	6.332373120133142	1.4159616755510147	-2.037318484934538	3.889965209162467	1.900426674972174	0.2436161218380685	14.82505147728456	0.0	-0.00028923318328066827	2.228340275220202	0.3	0.25	0.45	16.892744714175127	32.103422668313605
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	0.0125	20	20	4.309510923357007	1.6424259624519886	0.36725761000531637	3.5408319114513915	5.078189935262623	19.828600122514043	11.638489388477202	33.78216619828936	4.472884668438809	3.5155744951537575	5.6795226157071586	1.0	0.0	0.0	272.8548111394518	5410.32894158827
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	0.5	0.3625	20	20	1.9789670754065696	2.9732719593513846	0.6648438216703687	0.5874329642257703	3.3705011865873686	3.942107381576022	1.5025707926971954	10.34241493539259	0.0	0.0	3.546412444492374	0.4	0.15	0.45	3.492024339878013	13.765934926876252
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	low	0.0625	0.0375	20	20	3.216928631153975	2.824175105562491	0.6315047516400374	1.895173995498261	4.53868326680969	9.298052882325933	3.719668352102663	23.24233754701782	3.475539484191749	1.15693621989898	4.462624508874644	0.85	0.15	0.0	50.389934287605605	468.52827374308606
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	0.0125	20	20	0.289984359919485	1.9282243477582697	0.4311640717457685	-0.6124524136410185	1.1924211334799886	1.2226270232701764	0.654083889893679	2.285359509884082	0.0	0.0	0.44967770691208797	0.45	0.2	0.35	4.871602160882567	5.956152448516414
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.175	0.2125	20	20	2.790458247698408	5.44037239693717	1.216504250246498	0.24428558964259883	5.336630905754218	6.91849504452303	1.18450606832215	40.40973276641057	3.8436197914414905	0.7407912526661724	6.7713550608657656	0.75	0.2	0.05	23.48370362990404	162.4718871905386
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.1875	0.05	20	20	4.793248138353397	2.8839591535533327	0.6448728711678006	3.44351370696387	6.142982569742925	27.727548033141392	10.879299086996374	70.66787242287526	3.924660041082118	2.78775100948923	6.364017855234724	1.0	0.0	0.0	17.782759746942357	493.0723250451574
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	high	0.325	0.05	20	20	6.018662477327074	3.4248106783593237	0.7658109486878616	4.415801740594167	7.62152321405998	64.83327190447967	21.34463727030627	196.92783215799668	6.183364813243922	3.496709642006074	9.324830419443074	0.95	0.05	0.0	5.493432723801947	356.1572174712184
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV52	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	20	20	4.433932293106385	2.0905634197370127	0.4674641917806386	3.455518495134991	5.4123460910777785	21.61457093874417	10.970204350936342	42.58714440685217	4.403802840537773	3.3667829578864934	5.377504354095404	1.0	0.0	0.0	582.2833670398692	12585.805143334084
1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_1_previous_4vHPV_doses	HPV52	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	20	20	0.2960263287674475	1.3072859229141343	0.29231801896645543	-0.3158023164663145	0.9078549740012095	1.2277580899408338	0.8034040746816224	1.8762537743071837	-0.11151003482338595	-0.5884640970492216	0.734431332995789	0.45	0.55	0.0	899.9511203607043	1104.922268574171
