model_id	model_family	contrast_type	contrast_label	previous_4vHPV_doses	antigen_target	antigen_class	feature	assay_family	outcome_family	maximum_floor_severity	fit_method	estimate_log2	standard_error	ci95_lower	ci95_upper	test_statistic	p_value	ratio_effect	ratio_ci95_lower	ratio_ci95_upper	bh_family	q_value	fdr_significant_0_05
HPVVT-FJ-M06	Heterologous BPV control	primary_minus_pooled_recall	dose0_minus_mean_dose1_2_3_change		BPV	heterologous_control_antigen	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	0.4123517197687298	0.382036352126198	-0.3364257711836803	1.16112921072114	1.0793520498083853	0.2804308178922714	1.3308534550437456	0.79200103942468	2.2363239827165846	HPVVT-FJ-M06|IgG subclass architecture|primary_minus_pooled_recall	0.2804308178922714	no
HPVVT-FJ-M06	Heterologous BPV control	recall_dose_contrast	dose2_minus_dose1_change		BPV	heterologous_control_antigen	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	0.4478856604766553	0.4621967809146901	-0.458003383886487	1.3537747048397977	0.969036737102078	0.3325268599388254	1.3640397248297016	0.7279930669669593	2.555799574665364	HPVVT-FJ-M06|IgG subclass architecture|recall_dose_contrast	0.3627565744787187	no
HPVVT-FJ-M06	Heterologous BPV control	recall_dose_contrast	dose3_minus_dose1_change		BPV	heterologous_control_antigen	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	-0.5680905341759862	0.4739146546986231	-1.4969461891310236	0.3607651207790511	-1.198719070076557	0.2306372003005367	0.6745089380391139	0.3543025639595404	1.284106731857034	HPVVT-FJ-M06|IgG subclass architecture|recall_dose_contrast	0.28120248377347223	no
HPVVT-FJ-M06	Heterologous BPV control	recall_dose_contrast	dose3_minus_dose2_change		BPV	heterologous_control_antigen	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	-1.0159761946526416	0.4683852186013815	-1.9339943540022693	-0.0979580353030135	-2.169103879252189	0.0300747982570222	0.4944936175691843	0.2617035946705964	0.9343545247226676	HPVVT-FJ-M06|IgG subclass architecture|recall_dose_contrast	0.1202991930280888	no
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose0_v2_minus_v1	0.0	BPV	heterologous_control_antigen	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	0.199039298101086	0.3307841072525654	-0.4492856387721767	0.8473642349743488	0.6017196525984014	0.547360766000931	1.1479336824171116	0.7324054142143381	1.7992108109158111	HPVVT-FJ-M06|IgG subclass architecture|within_trajectory	0.6255551611439211	no
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose1_v2_minus_v1	1.0	BPV	heterologous_control_antigen	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	-0.1732441304345335	0.3307841072525653	-0.821569067307796	0.4750808064387288	-0.5237377692461372	0.6004609420738447	0.8868462218242124	0.5658262183508006	1.389996072391733	HPVVT-FJ-M06|IgG subclass architecture|within_trajectory	0.6404916715454344	no
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose2_v2_minus_v1	2.0	BPV	heterologous_control_antigen	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	0.2746415300421218	0.3228122343979939	-0.3580588231468483	0.907341883231092	0.8507779469830047	0.3948927142518432	1.2096934763833591	0.7802136677965213	1.875586608136809	HPVVT-FJ-M06|IgG subclass architecture|within_trajectory	0.5265236190024576	no
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose3_v2_minus_v1	3.0	BPV	heterologous_control_antigen	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	-0.7413346646105198	0.3393773332549458	-1.4065020149594614	-0.0761673142615783	-2.184396516704364	0.0289331239657629	0.59818570328665	0.3772252061389539	0.9485742993662408	HPVVT-FJ-M06|IgG subclass architecture|within_trajectory	0.09258599669044128	no
HPVVT-FJ-M06	Heterologous BPV control	persistence_dose_contrast	dose2_minus_dose1_at_v1		BPV	heterologous_control_antigen	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	-0.002295991748127	0.3136324725057331	-0.6170043422416127	0.6124123587453585	-0.0073206442234232	0.9941590231704878	0.998409805494465	0.6520234051581113	1.5288134318825144	HPVVT-FJ-M06|Antibody abundance|persistence_dose_contrast	0.9941590231704879	no
HPVVT-FJ-M06	Heterologous BPV control	persistence_dose_contrast	dose3_minus_dose1_at_v1		BPV	heterologous_control_antigen	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	-0.2447760566509495	0.3215838600512976	-0.8750688403608617	0.3855167270589627	-0.7611577789131083	0.446562833076519	0.8439467881948911	0.5452278493461283	1.3063275879224492	HPVVT-FJ-M06|Antibody abundance|persistence_dose_contrast	0.8851104168542925	no
HPVVT-FJ-M06	Heterologous BPV control	persistence_dose_contrast	dose3_minus_dose2_at_v1		BPV	heterologous_control_antigen	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	-0.2424800649028224	0.3178317553496847	-0.8654188585313501	0.3804587287257052	-0.7629195661586463	0.4455113665326503	0.8452909652433995	0.548887025053094	1.3017557043783332	HPVVT-FJ-M06|Antibody abundance|persistence_dose_contrast	0.8851104168542925	no
HPVVT-FJ-M06	Heterologous BPV control	primary_minus_pooled_recall	dose0_minus_mean_dose1_2_3_change		BPV	heterologous_control_antigen	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	-0.200569694087532	0.1974400457550993	-0.5875450728734672	0.186405684698403	-1.0158511325322253	0.3097002824562466	0.8702068665429595	0.6654743324480509	1.1379251665392074	HPVVT-FJ-M06|Antibody abundance|primary_minus_pooled_recall	0.4129337099416621	no
HPVVT-FJ-M06	Heterologous BPV control	recall_dose_contrast	dose2_minus_dose1_change		BPV	heterologous_control_antigen	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	0.2853077340598412	0.2388677230943497	-0.1828644002741707	0.7534798683938533	1.1944172714668038	0.2323147840322652	1.2186701843917471	0.8809521714304948	1.6858543136499795	HPVVT-FJ-M06|Antibody abundance|recall_dose_contrast	0.6190235792890516	no
HPVVT-FJ-M06	Heterologous BPV control	recall_dose_contrast	dose3_minus_dose1_change		BPV	heterologous_control_antigen	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	0.1033131550598994	0.2449236324945316	-0.3767283435921066	0.5833546537119054	0.4218178295318484	0.673157990697177	1.074237623069368	0.7701821842503848	1.498329219262447	HPVVT-FJ-M06|Antibody abundance|recall_dose_contrast	0.7440139329248435	no
HPVVT-FJ-M06	Heterologous BPV control	recall_dose_contrast	dose3_minus_dose2_change		BPV	heterologous_control_antigen	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	-0.1819945789999418	0.2420659669609682	-0.6564351561263023	0.2924459981264186	-0.7518387705830923	0.452148023349502	0.8814834701199591	0.6344440485378647	1.2247149451325514	HPVVT-FJ-M06|Antibody abundance|recall_dose_contrast	0.6190235792890516	no
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose0_v2_minus_v1	0.0	BPV	heterologous_control_antigen	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	-0.1197199727079543	0.1709523947329293	-0.4547805094553707	0.215340564039462	-0.7003117616163674	0.4837326281105185	0.9203662765007016	0.7296211676953017	1.16097794365735	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.7739722049768296	no
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose1_v2_minus_v1	1.0	BPV	heterologous_control_antigen	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	-0.0486905749936692	0.1709523947329295	-0.383751111741086	0.2863699617537475	-0.2848194965021466	0.7757824345650643	0.966813434142954	0.7664421923898566	1.2195677974417092	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.8795511131220441	no
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose2_v2_minus_v1	2.0	BPV	heterologous_control_antigen	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	0.236617159066172	0.1668324544905924	-0.0903684431878066	0.5636027613201507	1.4182921409905576	0.1561054902225179	1.1782267060594125	0.939282839497477	1.4779554277967215	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.3122109804450358	no
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose3_v2_minus_v1	3.0	BPV	heterologous_control_antigen	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	0.0546225800662301	0.1753934562331018	-0.2891422772746517	0.398387437407112	0.3114288368525879	0.7554746344748045	1.0385873654452598	0.8183884688834359	1.3180338637153517	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.8795511131220441	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose2_minus_dose1_at_v1		HPV16	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	0.8872479136082035	0.2248832440268392	0.4464848545890663	1.3280109726273408	3.945371374588997	7.96763934852918e-05	1.849644372952849	1.3627159332550736	2.510563076945956	HPVVT-FJ-M02|Phagocytic function|persistence_dose_contrast	0.00047805836091175074	yes
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose3_minus_dose1_at_v1		HPV16	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	0.460464563365159	0.2305846110169186	0.0085270303828208	0.9124020963474972	1.996944034271973	0.0458312629599278	1.3759848287660843	1.0059279884606886	1.882176727075352	HPVVT-FJ-M02|Phagocytic function|persistence_dose_contrast	0.06874689443989171	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose3_minus_dose2_at_v1		HPV16	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	-0.4267833502430445	0.2278942471318089	-0.8734478669052606	0.0198811664191715	-1.8727254224903824	0.0611063109159149	0.7439185872089592	0.5458407970162208	1.0138759642374768	HPVVT-FJ-M02|Phagocytic function|persistence_dose_contrast	0.07332757309909789	no
HPVVT-FJ-M04	Primary-versus-recall contrast	primary_minus_pooled_recall	dose0_minus_mean_dose1_2_3_change		HPV16	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	0.1524846550872023	0.2253964127981634	-0.2892841962417208	0.5942535064161255	0.6765176658944805	0.4987120337287407	1.111482054232931	0.8183079673703411	1.5096912240165867	HPVVT-FJ-M04|Phagocytic function|primary_minus_pooled_recall	0.4987120337287407	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose2_minus_dose1_change		HPV16	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	-0.7086478561584479	0.2726900093282665	-1.2431104533857416	-0.1741852589311542	-2.598730543535872	0.0093569189889885	0.6118933578661788	0.422460847174301	0.8862678847165931	HPVVT-FJ-M03|Phagocytic function|recall_dose_contrast	0.028070756966965496	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose3_minus_dose1_change		HPV16	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	-0.2835419488107399	0.2796034004278855	-0.8315545436043267	0.2644706459828468	-1.0140861962938474	0.3105416240890012	0.8215715057457932	0.5619234280563993	1.2011952258122671	HPVVT-FJ-M03|Phagocytic function|recall_dose_contrast	0.3726499489068015	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose3_minus_dose2_change		HPV16	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	0.425105907347708	0.2763411060043871	-0.116512707868856	0.966724522564272	1.5383375766794505	0.1239660965127853	1.3426710638121864	0.922414624831202	1.954398311852923	HPVVT-FJ-M03|Phagocytic function|recall_dose_contrast	0.18594914476917795	no
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0.0	HPV16	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	1.5838570278059942	0.1951582637893647	1.201353859493472	1.9663601961185164	8.115756909558586	4.827662204758573e-16	2.9977021141931868	2.299553653858851	3.9078096526944033	HPVVT-FJ-M01|Phagocytic function|within_trajectory	9.655324409517146e-16	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1.0	HPV16	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	1.7621023077085212	0.1951582637893648	1.3795991393959988	2.144605476021044	9.029093995273325	1.7309893770469831e-19	3.3919203856629085	2.6019606416259142	4.421713272144765	HPVVT-FJ-M03|Phagocytic function|within_trajectory	5.192968131140949e-19	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2.0	HPV16	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	1.0534544515500732	0.1904549638685502	0.6801695816908375	1.426739321409309	5.531252271676968	3.179526627351454e-08	2.075493554398021	1.602328089879015	2.6883841839613427	HPVVT-FJ-M03|Phagocytic function|within_trajectory	3.179526627351454e-08	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose3_v2_minus_v1	3.0	HPV16	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	1.4785603588977814	0.2002281538784123	1.0861203886051491	1.8710003291904136	7.384377922175871	1.5316781522006461e-13	2.786705138618928	2.123023570503142	3.657861192640793	HPVVT-FJ-M03|Phagocytic function|within_trajectory	3.0633563044012923e-13	yes
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose2_minus_dose1_at_v1		HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell_convergence_repair	1.0653854600054045	0.8565666825324708	-0.6134543881151926	2.7442253081260013	1.2437857807585433	0.21357841502301822	2.092728941294844	0.6536297760224272	6.700298215274039	HPVVT-FJ-M02|Fc-receptor engagement|persistence_dose_contrast	0.45588334059765906	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose3_minus_dose1_at_v1		HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell_convergence_repair	1.0091372284199558	0.8782828447557866	-0.7122655155407693	2.730539972380681	1.1489888871739882	0.2505605630220219	2.0127070855669484	0.6103609143513631	6.637040015244798	HPVVT-FJ-M02|Fc-receptor engagement|persistence_dose_contrast	0.5092037248512058	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose3_minus_dose2_at_v1		HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell_convergence_repair	-0.05624823158544867	0.8680354113471931	-1.7575663751313582	1.6450699119604608	-0.0647994665311537	0.9483336662058554	0.9617619586804282	0.29574662804167956	3.1276301315410278	HPVVT-FJ-M02|Fc-receptor engagement|persistence_dose_contrast	0.9628308718258524	no
HPVVT-FJ-M04	Primary-versus-recall contrast	primary_minus_pooled_recall	dose0_minus_mean_dose1_2_3_change		HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell_convergence_repair	-1.0077536873013866	1.0012763280710026	-2.9702192288930633	0.9547118542902902	-1.0064691025332266	0.31418996724090675	0.4973199850035918	0.12760712333092514	1.9381924850901635	HPVVT-FJ-M04|Fc-receptor engagement|primary_minus_pooled_recall	0.31418996724090675	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose2_minus_dose1_change		HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell_convergence_repair	-0.638694922558883	1.2113682194505533	-3.01293300469838	1.735543159580614	-0.5272508493318235	0.5980194012857378	0.6422937118551696	0.12388444817143561	3.3300484312429806	HPVVT-FJ-M03|Fc-receptor engagement|recall_dose_contrast	0.8362986994246877	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose3_minus_dose1_change		HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell_convergence_repair	-0.6240955030521214	1.2420795105878433	-3.058526609739431	1.8103356036351883	-0.5024601869140837	0.6153438511826257	0.648826431249104	0.12003053668370839	3.507238653749907	HPVVT-FJ-M03|Fc-receptor engagement|recall_dose_contrast	0.8362986994246877	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose3_minus_dose2_change		HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell_convergence_repair	0.01459941950676169	1.2275874512826583	-2.391427772880567	2.4206266118940905	0.011892773497731119	0.9905111633220063	1.0101709222328608	0.1905936854269424	5.35403515514653	HPVVT-FJ-M03|Fc-receptor engagement|recall_dose_contrast	0.992909625305679	no
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0.0	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell_convergence_repair	-0.42526205818270274	0.8669496880356731	-2.1244522231408576	1.273928106775452	-0.49052680224876455	0.6237611686562525	0.7447034476987123	0.22933807164115122	2.418190843961196	HPVVT-FJ-M01|Fc-receptor engagement|within_trajectory	0.6894202390411212	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1.0	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell_convergence_repair	1.0034217709890187	0.8669496880356687	-0.6957683939691275	2.702611935947165	1.1574163816386716	0.24710228433199044	2.0047492116693144	0.6173804079316825	6.5097942047643835	HPVVT-FJ-M03|Fc-receptor engagement|within_trajectory	0.28304443478027996	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2.0	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell_convergence_repair	0.36472684843013564	0.8460562637967173	-1.2935129575059494	2.0229666543662206	0.431090536217304	0.6664025416091223	1.2876378125018089	0.4079564463113348	4.064186633587647	HPVVT-FJ-M03|Fc-receptor engagement|within_trajectory	0.6917305847530353	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose3_v2_minus_v1	3.0	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell_convergence_repair	0.37932626793689733	0.8894716122715738	-1.3640060573861623	2.122658593259957	0.4264624780639782	0.6697708836497642	1.3007342765568557	0.3885020032007252	4.3549573599900775	HPVVT-FJ-M03|Fc-receptor engagement|within_trajectory	0.6917305847530353	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose2_minus_dose1_at_v1		HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	0.8030344894056087	0.5729129010668143	-0.3198541629637064	1.925923141774924	1.4016694124190394	0.1610139886568697	1.7447671218544856	0.801150859057257	3.799799095374645	HPVVT-FJ-M02|Fc-receptor engagement|persistence_dose_contrast	0.44103831675577354	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose3_minus_dose1_at_v1		HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	0.6331528029286266	0.5874377124482395	-0.5182039566305194	1.7845095624877727	1.0778211706733336	0.2811135698125072	1.5509506728101876	0.6982405476186979	3.445013323408374	HPVVT-FJ-M02|Fc-receptor engagement|persistence_dose_contrast	0.5366713605511501	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose3_minus_dose2_at_v1		HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	-0.1698816864769821	0.5805837372442907	-1.3078049014854578	0.9680415285314936	-0.2926049690666782	0.7698241151677069	0.8889155769749413	0.4039350100447865	1.95618325557144	HPVVT-FJ-M02|Fc-receptor engagement|persistence_dose_contrast	0.8981281343623246	no
HPVVT-FJ-M04	Primary-versus-recall contrast	primary_minus_pooled_recall	dose0_minus_mean_dose1_2_3_change		HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	7.45110860239343	0.5954475824122326	6.2840527861840085	8.618164418602852	12.513458484805762	6.301944720807322e-36	174.98756596925296	77.92707638447787	392.9397799138136	HPVVT-FJ-M04|Fc-receptor engagement|primary_minus_pooled_recall	1.3234083913695374e-34	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose2_minus_dose1_change		HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	-0.4275026858294115	0.7203868277526043	-1.8394349231615756	0.9844295515027524	-0.5934349010282358	0.5528901375922443	0.7435477578157033	0.279431211099293	1.9785308376175104	HPVVT-FJ-M03|Fc-receptor engagement|recall_dose_contrast	0.8362986994246877	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose3_minus_dose1_change		HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	-0.4435032702457304	0.7386504813992336	-1.8912316109514011	1.0042250704599405	-0.6004237205743065	0.5482238831614452	0.7353468095408399	0.2695768264569284	2.005865776405258	HPVVT-FJ-M03|Fc-receptor engagement|recall_dose_contrast	0.8362986994246877	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose3_minus_dose2_change		HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	-0.0160005844163189	0.7300322194514338	-1.4468374420949703	1.4148362732623323	-0.0219176414273087	0.9825136523311868	0.988970515762222	0.3668246662524644	2.6662947479487404	HPVVT-FJ-M03|Fc-receptor engagement|recall_dose_contrast	0.992909625305679	no
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0.0	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	7.72852973993451	0.5155650656481651	6.718040779577078	8.739018700291941	14.990406167683709	8.48328508407147e-51	212.08955168930584	105.27658452727788	427.2742902683699	HPVVT-FJ-M01|Fc-receptor engagement|within_trajectory	1.781489867655009e-49	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1.0	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	0.5677564562327939	0.5155650656481651	-0.4427325041246381	1.578245416590226	1.1012314333575224	0.2707959443814752	1.4822167731849412	0.7357397767455495	2.98606468231034	HPVVT-FJ-M03|Fc-receptor engagement|within_trajectory	0.30464543742915956	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2.0	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	0.1402537704033823	0.5031399851757596	-0.8458824797231232	1.126390020529888	0.2787569553916256	0.7804313500936566	1.1020989582984897	0.556370379737072	2.1831178619836287	HPVVT-FJ-M03|Fc-receptor engagement|within_trajectory	0.793018952514522	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose3_v2_minus_v1	3.0	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	0.1242531859870634	0.5289585964463785	-0.9124866123606952	1.160992984334822	0.2349015344902504	0.8142851585401693	1.0899433752094652	0.5312686132472839	2.236112827937844	HPVVT-FJ-M03|Fc-receptor engagement|within_trajectory	0.8142851585401693	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose2_minus_dose1_at_v1		HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell	0.2266964967613258	0.554593160448918	-0.860286123790797	1.3136791173134488	0.4087617968058338	0.6827144783588733	1.1701524477839211	0.5508433006116478	2.4857463992650923	HPVVT-FJ-M02|Fc-receptor engagement|persistence_dose_contrast	0.8271348487809427	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose3_minus_dose1_at_v1		HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell	1.15887334219524	0.5686535194213714	0.0443329244474037	2.273413759943076	2.037925208612868	0.0415574131171693	2.2328298896414203	1.0312062583138932	4.834657737849522	HPVVT-FJ-M02|Fc-receptor engagement|persistence_dose_contrast	0.2013936174139743	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose3_minus_dose2_at_v1		HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell	0.932176845433914	0.5620187102506958	-0.1693595852951017	2.03371327616293	1.65862244162317	0.0971918967360259	1.9081529879889048	0.8892373274823377	4.0945737578063	HPVVT-FJ-M02|Fc-receptor engagement|persistence_dose_contrast	0.3401716385760907	no
HPVVT-FJ-M04	Primary-versus-recall contrast	primary_minus_pooled_recall	dose0_minus_mean_dose1_2_3_change		HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell	5.724046554443635	0.5882262993860683	4.571144192887666	6.876948915999605	9.731027940127502	2.223346739953275e-22	52.8578762034732	23.771222471689065	117.53518692903695	HPVVT-FJ-M04|Fc-receptor engagement|primary_minus_pooled_recall	2.3345140769509386e-21	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose2_minus_dose1_change		HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell	0.0763194217339204	0.7116503456084523	-1.3184896252441285	1.4711284687119692	0.1072428647086067	0.9145963103728544	1.0543248315835922	0.4009544832048253	2.772386635033372	HPVVT-FJ-M03|Fc-receptor engagement|recall_dose_contrast	0.992909625305679	no
