model_id	model_family	contrast_type	contrast_label	previous_4vHPV_doses	antigen_target	antigen_class	feature	assay_family	outcome_family	maximum_floor_severity	fit_method	estimate_log2	standard_error	ci95_lower	ci95_upper	test_statistic	p_value	ratio_effect	ratio_ci95_lower	ratio_ci95_upper	bh_family	q_value	fdr_significant_0_05	phase2B1_mean_log2_change	phase2B1_p_value	phase2B1_q_value	effect_difference	effect_direction_agreement
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose2_v2_minus_v1	2	BPV	heterologous_control_antigen	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	high	mixedlm_lbfgs	1.183176571426511	0.3437205088292229	0.5094967533734525	1.856856389479569	3.44226352816896	0.0005768679760561	2.270762105828971	1.4235535393675087	3.6221753511004704	HPVVT-FJ-M06|Fc-receptor engagement|within_trajectory	0.0034612078563365997	yes	1.183176571426511	0.0011707506013852	0.0070245036083113	0.0	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose3_v2_minus_v1	3	BPV	heterologous_control_antigen	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	high	mixedlm_lbfgs	1.1548898546707342	0.3613585150793146	0.4466401796084035	1.8631395297330648	3.195966903996291	0.0013936309655699	2.2266732303148817	1.3628626553739471	3.6379848365868495	HPVVT-FJ-M06|Fc-receptor engagement|within_trajectory	0.0055745238622796	yes	1.154889854670735	0.0153329478173532	0.0459988434520598	-6.661338147750939e-16	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose0_v2_minus_v1	0	BPV	heterologous_control_antigen	IgA1	antibody_isotype_or_subclass	Antibody abundance	low	mixedlm_powell	0.9966010300604478	0.5461657307144857	-0.0738641317299457	2.067066191850841	1.8247227425944677	0.0680428794937451	1.9952935734547064	0.9500898549968726	4.190336759550767	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.21773721437998433	no	0.9966010300604454	0.0037296580103515	0.0198915093885416	2.3314683517128287e-15	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose1_v2_minus_v1	1	BPV	heterologous_control_antigen	IgA1	antibody_isotype_or_subclass	Antibody abundance	low	mixedlm_powell	0.2741076056527221	0.5461657307144889	-0.7963575561376779	1.344572767443122	0.5018762442201143	0.6157545766503691	1.209245865952878	0.5758010975044181	2.5395498040239595	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.8795511131220441	no	0.2741076056527217	0.7096423363939056	0.8726851809011726	3.885780586188048e-16	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose2_v2_minus_v1	2	BPV	heterologous_control_antigen	IgA1	antibody_isotype_or_subclass	Antibody abundance	low	mixedlm_powell	0.5867816619183206	0.5330031764462588	-0.4578853675617944	1.6314486913984356	1.1008971200333626	0.2709414356430879	1.5018926126730492	0.7280526211886537	3.0982395425198024	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.48167366336548967	no	0.5867816619183217	0.3262154428581963	0.579938565081238	-1.1102230246251565e-15	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose3_v2_minus_v1	3	BPV	heterologous_control_antigen	IgA1	antibody_isotype_or_subclass	Antibody abundance	low	mixedlm_powell	1.1527572804020574	0.5603542163638355	0.0544831977437747	2.25103136306034	2.0571939083145527	0.0396675772855551	2.223384220504504	1.038487029807896	4.760230267779924	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.1586703091422204	no	1.1527572804020554	0.0471467961843282	0.1508697477898502	1.9984014443252818e-15	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose0_v2_minus_v1	0	BPV	heterologous_control_antigen	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_lbfgs	0.9365258917708116	0.5402757492941604	-0.1223951185661342	1.9954469021077577	1.733422040493821	0.0830206829219945	1.9139138496820716	0.9186612503785612	3.987396031448341	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.2213884877919853	no	0.9365258917708024	0.0568881398434386	0.1517017062491697	9.2148511043888e-15	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose1_v2_minus_v1	1	BPV	heterologous_control_antigen	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_lbfgs	0.1197571078033373	0.5402757492941579	-0.9391639025336036	1.1786781181402786	0.221659232271287	0.8245791685519164	1.0865519152006664	0.5215350425439886	2.2636926919952067	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.8795511131220441	no	0.1197571078033375	0.8651335948773705	0.9228091678691952	-1.942890293094024e-16	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose2_v2_minus_v1	2	BPV	heterologous_control_antigen	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_lbfgs	0.7795382084971864	0.5272551431484923	-0.2538628827373691	1.8129392997317415	1.4784838396116753	0.1392783194610399	1.716581325307328	0.838647887798181	3.5135740389570613	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.3122109804450358	no	0.7795382084971871	0.155163446175211	0.3546593055433394	-7.771561172376096e-16	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose3_v2_minus_v1	3	BPV	heterologous_control_antigen	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_lbfgs	-0.0260556648613954	0.5543112229323921	-1.112485698035237	1.060374368312446	-0.0470054795635508	0.9625088602978352	0.9821017011775308	0.4624964836366298	2.085472615643925	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.9625088602978352	no	-0.0260556648613954	0.958924353605132	0.958924353605132	0.0	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose0_v2_minus_v1	0	BPV	heterologous_control_antigen	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	-0.0752571844783207	0.2428546595236524	-0.5512435706224168	0.4007292016657754	-0.3098856930558137	0.7566478829213126	0.949172899950896	0.6824316340853127	1.3201750168113775	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.8795511131220441	no	-0.0752571844783338	0.7205944848435355	0.8726851809011726	1.3100631690576847e-14	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose1_v2_minus_v1	1	BPV	heterologous_control_antigen	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	1.007332646885648	0.2428546595236526	0.5313462607415517	1.4833190330297443	4.147882724842427	3.3556420471576775e-05	2.010191083709873	1.4452772367930258	2.795912154537972	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.0002684513637726142	yes	1.0073326468856494	0.0012432020759923	0.0099456166079385	-1.3322676295501878e-15	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose2_v2_minus_v1	2	BPV	heterologous_control_antigen	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	0.6213195011101275	0.2370018799450238	0.1568043521495951	1.0858346500706595	2.62158047545552	0.0087523095916355	1.5382814633533697	1.1148150253381586	2.122603128513457	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.04667898448872267	yes	0.6213195011101276	0.0385489615692856	0.1508697477898502	-1.1102230246251565e-16	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose3_v2_minus_v1	3	BPV	heterologous_control_antigen	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	1.2711530493012615	0.2491636233742783	0.7828013212301739	1.7595047773723496	5.101679900487776	3.3665180000546813e-07	2.413543868331399	1.7204683129725489	3.385818826442425	HPVVT-FJ-M06|Antibody abundance|within_trajectory	5.38642880008749e-06	yes	1.271153049301261	3.0296760494940408e-05	0.000484748167919	4.440892098500626e-16	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose0_v2_minus_v1	0	BPV	heterologous_control_antigen	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	0.1482233360641874	0.1869873619350704	-0.2182651588927064	0.5147118310210814	0.7926917334426943	0.4279574477581204	1.108203889827579	0.8595984825604912	1.4287087359330608	HPVVT-FJ-M06|IgG subclass architecture|within_trajectory	0.5267168587792251	no	0.1482233360641928	0.4526809008969037	0.5571457241808045	-5.412337245047638e-15	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose1_v2_minus_v1	1	BPV	heterologous_control_antigen	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	1.196899384647562	0.1869873619350711	0.8304108896906666	1.5633878796044574	6.400964066561723	1.5439891097546624e-10	2.2924644865475594	1.7781917317278984	2.955470621255792	HPVVT-FJ-M06|IgG subclass architecture|within_trajectory	2.47038257560746e-09	yes	1.1968993846475602	2.0580680919477635e-05	0.0002698180235847	1.7763568394002505e-15	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose2_v2_minus_v1	2	BPV	heterologous_control_antigen	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	0.5013832174519467	0.1824809801528898	0.1437270684887143	0.8590393664151791	2.7475916505482814	0.0060034727468282	1.4155701227575583	1.1047554655038505	1.8138301506659216	HPVVT-FJ-M06|IgG subclass architecture|within_trajectory	0.0240138909873128	yes	0.501383217451947	0.0181179763068703	0.0724719052274815	-3.3306690738754696e-16	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose3_v2_minus_v1	3	BPV	heterologous_control_antigen	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	0.8643314015821358	0.1918449854588946	0.488322139468092	1.2403406636961796	4.505363533556265	6.6259410008865e-06	1.8204957863533704	1.402812449755738	2.36254312449783	HPVVT-FJ-M06|IgG subclass architecture|within_trajectory	5.3007528007092e-05	yes	0.8643314015821352	3.3727252948091025e-05	0.0002698180235847	6.661338147750939e-16	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose0_v2_minus_v1	0	BPV	heterologous_control_antigen	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	0.7840438471067124	0.4422741164458217	-0.0827974924213721	1.6508851866347969	1.7727554427272418	0.0762692396284608	1.7219507102667249	0.9442249483980526	3.1402625546154166	HPVVT-FJ-M06|IgG subclass architecture|within_trajectory	0.13558975933948586	no	0.7840438471067046	0.1253024787231431	0.2795135431606533	7.771561172376096e-15	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose1_v2_minus_v1	1	BPV	heterologous_control_antigen	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	-0.6512664667483066	0.4422741164458197	-1.518107806276387	0.215574872779774	-1.4725403150018823	0.1408750286604876	0.6367211239803428	0.3491435421755861	1.1611665139116514	HPVVT-FJ-M06|IgG subclass architecture|within_trajectory	0.22540004585678014	no	-0.6512664667483063	0.2283981582924311	0.3322155029708089	-2.220446049250313e-16	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose2_v2_minus_v1	2	BPV	heterologous_control_antigen	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	0.8845008112373859	0.4316153425027236	0.0385502847571276	1.730451337717644	2.0492802830145096	0.0404347155313832	1.846125730600128	1.0270812288914837	3.3183161344135	HPVVT-FJ-M06|IgG subclass architecture|within_trajectory	0.10782590808368853	no	0.884500811237386	0.0673550934777377	0.1796135826073007	-1.1102230246251565e-16	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose3_v2_minus_v1	3	BPV	heterologous_control_antigen	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	0.1350985969499483	0.4537636691609996	-0.7542618520983594	1.024459045998256	0.2977289856628298	0.7659100187631983	1.0981678624278728	0.5928496365191268	2.0341964973617657	HPVVT-FJ-M06|IgG subclass architecture|within_trajectory	0.7659100187631983	no	0.1350985969499484	0.6551400319900031	0.6551400319900031	-1.1102230246251565e-16	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose0_v2_minus_v1	0	BPV	heterologous_control_antigen	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	low	mixedlm_powell	-1.2640528539383429	0.6773783648748452	-2.5916900529996707	0.0635843451229853	-1.8660956999592	0.0620279774898541	0.4163726311170308	0.1658912786445666	1.0450589648824629	HPVVT-FJ-M06|IgG subclass architecture|within_trajectory	0.1240559549797082	no	-1.2640528539383673	0.1597020351197693	0.2839147291018121	2.4424906541753444e-14	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose1_v2_minus_v1	1	BPV	heterologous_control_antigen	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	low	mixedlm_powell	2.410460202681573	0.6773783648748456	1.082823003620244	3.738097401742902	3.5585137165208054	0.0003729593172146	5.316438867149718	2.118176785878238	13.34379756051436	HPVVT-FJ-M06|IgG subclass architecture|within_trajectory	0.0019891163584778667	yes	2.4104602026815707	0.0024661590755216	0.013152848402782	2.220446049250313e-15	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose2_v2_minus_v1	2	BPV	heterologous_control_antigen	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	low	mixedlm_powell	1.284839063551507	0.66105359569512	-0.0108021758616303	2.580480302964644	1.9436231372441983	0.0519409136097269	2.4365487087352182	0.9925404637381228	5.981387990651884	HPVVT-FJ-M06|IgG subclass architecture|within_trajectory	0.11872208825080434	no	1.284839063551508	0.0256910290282272	0.0822112928903272	-8.881784197001252e-16	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose3_v2_minus_v1	3	BPV	heterologous_control_antigen	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	low	mixedlm_powell	0.8778632210720514	0.6949755385324304	-0.4842638045878409	2.239990246731944	1.263157006829078	0.2065327602470318	1.837651534764045	0.7148617648905686	4.72393870965752	HPVVT-FJ-M06|IgG subclass architecture|within_trajectory	0.3004112876320462	no	0.8778632210720517	0.2011459636265412	0.321833541802466	-3.3306690738754696e-16	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose0_v2_minus_v1	0	BPV	heterologous_control_antigen	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	0.199039298101086	0.3307841072525654	-0.4492856387721767	0.8473642349743488	0.6017196525984014	0.547360766000931	1.1479336824171116	0.7324054142143381	1.7992108109158111	HPVVT-FJ-M06|IgG subclass architecture|within_trajectory	0.6255551611439211	no	0.199039298101086	0.5081940667417336	0.5807932191334099	0.0	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose1_v2_minus_v1	1	BPV	heterologous_control_antigen	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	-0.1732441304345335	0.3307841072525653	-0.821569067307796	0.4750808064387288	-0.5237377692461372	0.6004609420738447	0.8868462218242124	0.5658262183508006	1.389996072391733	HPVVT-FJ-M06|IgG subclass architecture|within_trajectory	0.6404916715454344	no	-0.1732441304345336	0.6010108146243498	0.6410782022659731	1.1102230246251565e-16	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose2_v2_minus_v1	2	BPV	heterologous_control_antigen	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	0.2746415300421218	0.3228122343979939	-0.3580588231468483	0.907341883231092	0.8507779469830047	0.3948927142518432	1.2096934763833591	0.7802136677965213	1.875586608136809	HPVVT-FJ-M06|IgG subclass architecture|within_trajectory	0.5265236190024576	no	0.274641530042122	0.2533145196066954	0.3377526928089272	-2.220446049250313e-16	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose3_v2_minus_v1	3	BPV	heterologous_control_antigen	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	-0.7413346646105198	0.3393773332549458	-1.4065020149594614	-0.0761673142615783	-2.184396516704364	0.0289331239657629	0.59818570328665	0.3772252061389539	0.9485742993662408	HPVVT-FJ-M06|IgG subclass architecture|within_trajectory	0.09258599669044128	no	-0.74133466461052	0.1397567715803266	0.2795135431606533	2.220446049250313e-16	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose0_v2_minus_v1	0	BPV	heterologous_control_antigen	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	-0.1197199727079543	0.1709523947329293	-0.4547805094553707	0.215340564039462	-0.7003117616163674	0.4837326281105185	0.9203662765007016	0.7296211676953017	1.16097794365735	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.7739722049768296	no	-0.1197199727079525	0.5294032036938789	0.8470451259102063	-1.8041124150158794e-15	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose1_v2_minus_v1	1	BPV	heterologous_control_antigen	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	-0.0486905749936692	0.1709523947329295	-0.383751111741086	0.2863699617537475	-0.2848194965021466	0.7757824345650643	0.966813434142954	0.7664421923898566	1.2195677974417092	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.8795511131220441	no	-0.0486905749936678	0.7407919431709972	0.8726851809011726	-1.4016565685892601e-15	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose2_v2_minus_v1	2	BPV	heterologous_control_antigen	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	0.236617159066172	0.1668324544905924	-0.0903684431878066	0.5636027613201507	1.4182921409905576	0.1561054902225179	1.1782267060594125	0.939282839497477	1.4779554277967215	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.3122109804450358	no	0.2366171590661726	0.2182250375093421	0.4364500750186842	-5.828670879282072e-16	yes
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose3_v2_minus_v1	3	BPV	heterologous_control_antigen	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	0.0546225800662301	0.1753934562331018	-0.2891422772746517	0.398387437407112	0.3114288368525879	0.7554746344748045	1.0385873654452598	0.8183884688834359	1.3180338637153517	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.8795511131220441	no	0.0546225800662304	0.763599533288526	0.8726851809011726	-2.983724378680108e-16	yes
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0	HPV16	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	1.5838570278059942	0.1951582637893647	1.201353859493472	1.9663601961185164	8.115756909558586	4.827662204758573e-16	2.9977021141931868	2.299553653858851	3.9078096526944033	HPVVT-FJ-M01|Phagocytic function|within_trajectory	9.655324409517146e-16	yes	1.583857027805997	4.395239147111274e-07	5.605930448184137e-07	-2.6645352591003757e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1	HPV16	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	1.7621023077085212	0.1951582637893648	1.3795991393959988	2.144605476021044	9.029093995273325	1.7309893770469831e-19	3.3919203856629085	2.6019606416259142	4.421713272144765	HPVVT-FJ-M03|Phagocytic function|within_trajectory	5.192968131140949e-19	yes	1.76210230770852	1.0362913776996265e-08	6.217748266197757e-08	1.1102230246251565e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2	HPV16	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	1.0534544515500732	0.1904549638685502	0.6801695816908375	1.426739321409309	5.531252271676968	3.179526627351454e-08	2.075493554398021	1.602328089879015	2.6883841839613427	HPVVT-FJ-M03|Phagocytic function|within_trajectory	3.179526627351454e-08	yes	1.053454451550072	4.076487269807356e-06	5.613777648643183e-06	1.3322676295501878e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose3_v2_minus_v1	3	HPV16	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	1.4785603588977814	0.2002281538784123	1.0861203886051491	1.8710003291904136	7.384377922175871	1.5316781522006461e-13	2.786705138618928	2.123023570503142	3.657861192640793	HPVVT-FJ-M03|Phagocytic function|within_trajectory	3.0633563044012923e-13	yes	1.4785603588977836	6.9745354510824526e-06	6.974535451082453e-06	-2.220446049250313e-15	yes
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell_convergence_repair	-0.42526205818270274	0.8669496880356731	-2.1244522231408576	1.273928106775452	-0.49052680224876455	0.6237611686562525	0.7447034476987123	0.22933807164115122	2.418190843961196	HPVVT-FJ-M01|Fc-receptor engagement|within_trajectory	0.6894202390411212	no	-0.4252620581827211	0.8483818665969707	0.922892477127598	1.837419105754634e-14	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell_convergence_repair	1.0034217709890187	0.8669496880356687	-0.6957683939691275	2.702611935947165	1.1574163816386716	0.24710228433199044	2.0047492116693144	0.6173804079316825	6.5097942047643835	HPVVT-FJ-M03|Fc-receptor engagement|within_trajectory	0.28304443478027996	no	1.0034217709890243	0.0611032703333548	0.0652458649322263	-5.551115123125783e-15	yes
