model_id	model_family	contrast_type	contrast_label	previous_4vHPV_doses	antigen_target	antigen_class	feature	assay_family	outcome_family	maximum_floor_severity	fit_method	estimate_log2	standard_error	ci95_lower	ci95_upper	test_statistic	p_value	ratio_effect	ratio_ci95_lower	ratio_ci95_upper	bh_family	q_value	fdr_significant_0_05
HPVVT-FJ-M06	Heterologous BPV control	primary_minus_pooled_recall	dose0_minus_mean_dose1_2_3_change		BPV	heterologous_control_antigen	IgA1	antibody_isotype_or_subclass	Antibody abundance	low	mixedlm_powell	0.3253855140694144	0.6307895658940657	-0.9109393169066096	1.5617103450454384	0.5158384533647461	0.605967243046811	1.2529992178254339	0.5318387063433682	2.952036061206711	HPVVT-FJ-M06|Antibody abundance|primary_minus_pooled_recall	0.605967243046811	no
HPVVT-FJ-M06	Heterologous BPV control	persistence_dose_contrast	dose2_minus_dose1_at_v1		BPV	heterologous_control_antigen	IgA1	antibody_isotype_or_subclass	Antibody abundance	low	mixedlm_powell	0.43631842100903795	0.7225753801947961	-0.9799033002880989	1.8525401423061747	0.6038379288419884	0.5459513998593303	1.353146854687888	0.5070137224321624	3.611354741185945	HPVVT-FJ-M06|Antibody abundance|persistence_dose_contrast	0.8851104168542925	no
HPVVT-FJ-M06	Heterologous BPV control	persistence_dose_contrast	dose3_minus_dose1_at_v1		BPV	heterologous_control_antigen	IgA1	antibody_isotype_or_subclass	Antibody abundance	low	mixedlm_powell	-0.3367581778390535	0.7408945192587759	-1.7888847519293716	1.1153683962512648	-0.45452917937085224	0.6494479949481686	0.79181857807127	0.289395671371877	2.1665032431433136	HPVVT-FJ-M06|Antibody abundance|persistence_dose_contrast	0.8851104168542925	no
HPVVT-FJ-M06	Heterologous BPV control	persistence_dose_contrast	dose3_minus_dose2_at_v1		BPV	heterologous_control_antigen	IgA1	antibody_isotype_or_subclass	Antibody abundance	low	mixedlm_powell	-0.7730765988480914	0.732250074824697	-2.208260373181257	0.6621071754850743	-1.0557548922520335	0.29108021140039675	0.5851682508281099	0.2163950835337545	1.5823921513624262	HPVVT-FJ-M06|Antibody abundance|persistence_dose_contrast	0.8851104168542925	no
HPVVT-FJ-M06	Heterologous BPV control	recall_dose_contrast	dose2_minus_dose1_change		BPV	heterologous_control_antigen	IgA1	antibody_isotype_or_subclass	Antibody abundance	low	mixedlm_powell	0.3126740562655985	0.7631444106515447	-1.1830615036144743	1.8084096161456713	0.40971807157527224	0.6820127718477733	1.2420076470466717	0.440415911267474	3.5025596393259426	HPVVT-FJ-M06|Antibody abundance|recall_dose_contrast	0.7440139329248435	no
HPVVT-FJ-M06	Heterologous BPV control	recall_dose_contrast	dose3_minus_dose1_change		BPV	heterologous_control_antigen	IgA1	antibody_isotype_or_subclass	Antibody abundance	low	mixedlm_powell	0.8786496747493352	0.7824920786842636	-0.6550066176597037	2.412305967158374	1.1228863507816687	0.2614857651454102	1.8386535634359937	0.6350725781770715	5.323244999870367	HPVVT-FJ-M06|Antibody abundance|recall_dose_contrast	0.6190235792890516	no
HPVVT-FJ-M06	Heterologous BPV control	recall_dose_contrast	dose3_minus_dose2_change		BPV	heterologous_control_antigen	IgA1	antibody_isotype_or_subclass	Antibody abundance	low	mixedlm_powell	0.5659756184837367	0.7733622914899135	-0.949786619837861	2.081737856805334	0.7318376195888241	0.4642676844667887	1.4803882792574317	0.5177090274207428	4.233168326774615	HPVVT-FJ-M06|Antibody abundance|recall_dose_contrast	0.6190235792890516	no
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose0_v2_minus_v1	0	BPV	heterologous_control_antigen	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_lbfgs	0.9365258917708117	0.5402757492941604	-0.12239511856613428	1.9954469021077577	1.733422040493821	0.08302068292199451	1.9139138496820713	0.9186612503785613	3.987396031448341	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.22138848779198536	no
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose1_v2_minus_v1	1	BPV	heterologous_control_antigen	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_lbfgs	0.11975710780333737	0.5402757492941579	-0.9391639025336037	1.1786781181402786	0.221659232271287	0.8245791685519164	1.0865519152006664	0.5215350425439886	2.2636926919952067	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.8795511131220441	no
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose2_v2_minus_v1	2	BPV	heterologous_control_antigen	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_lbfgs	0.7795382084971864	0.5272551431484923	-0.2538628827373691	1.8129392997317417	1.4784838396116753	0.13927831946103994	1.716581325307328	0.838647887798181	3.5135740389570613	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.3122109804450359	no
