antigen_target	antigen_class	feature	assay_family	outcome_family	maximum_floor_severity	fit_method	coefficient	estimate	standard_error	test_statistic	p_value
HPV16	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_powell	visit_v2	9.63914231602742	0.7168340182850658	13.446826001767946	3.2137343617765347e-41
HPV16	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_powell	visit_v2_dose1	-5.115737047670176	1.0137563906291411	-5.046317927027152	4.5040569920382253e-07
HPV16	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_powell	visit_v2_dose2	-7.895253975173602	1.001615157552069	-7.882522459493796	3.2083732330753588e-15
HPV16	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_powell	visit_v2_dose3	-7.439035805208607	1.0270086706203387	-7.243401168867683	4.375701361142933e-13
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	dose1	6.4704522997000415	0.3455614135967443	18.724464147640013	3.128031928330989e-78
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	dose2	7.399191541674795	0.3414228042585416	21.671638359785057	3.799924957924869e-104
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	dose3	7.342849335196641	0.3500787479874022	20.974850308425115	1.1131630759948321e-97
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	intercept	7.590463628588436	0.2443488188706673	31.06404877940512	7.371345763646545e-212
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	visit_v2	6.454572587157935	0.3195846801813926	20.1967521831597	1.0455145455924746e-90
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	visit_v2_dose1	-5.530938493056414	0.4519609890391923	-12.237645786231324	1.956247902475418e-34
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	visit_v2_dose2	-6.44817769151081	0.4465480873200098	-14.44005220179087	2.8962269630508124e-47
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	visit_v2_dose3	-6.39300789718332	0.4578692265873956	-13.962519265231856	2.6393661196434325e-44
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	dose1	6.373748500785254	0.3834994999999703	16.619965608262195	4.99612802862666e-62
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	dose2	7.618396904402134	0.3789065259309728	20.10626997168693	6.503436278136003e-90
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	dose3	7.606288163388966	0.3885127781380543	19.57796137321935	2.383712456317858e-85
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	intercept	7.09461210127317	0.2711750970316294	26.162476491879588	7.107764164313221e-151
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	visit_v2	6.354073737640918	0.3234024248961695	19.647576049192995	6.064041192975623e-86
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	visit_v2_dose1	-5.018705490883963	0.4573600953925076	-10.97320369976068	5.1417636195892175e-28
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	visit_v2_dose2	-6.221682287974063	0.4518825313843873	-13.76836203186106	3.950690751600214e-43
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	visit_v2_dose3	-6.141195328962336	0.4633389124899574	-13.25421880920792	4.265352436541896e-40
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	moderate	mixedlm_powell	dose1	6.450902544861928	0.8762855148717122	7.361644618542321	1.8165806444108058e-13
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	moderate	mixedlm_powell	dose2	9.030294179926829	0.8657906989805723	10.43011225525935	1.8067472032286378e-25
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	moderate	mixedlm_powell	dose3	8.151436885659706	0.8877407136775161	9.182227152669295	4.2226594680366535e-20
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	moderate	mixedlm_powell	intercept	2.1306014310886545	0.6196274298213328	3.4385201954390645	0.0005849029076903
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	moderate	mixedlm_powell	visit_v2	1.2912135836911325	0.6782268202077477	1.9038079079438648	0.056935206252694
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	moderate	mixedlm_powell	visit_v2_dose1	1.20004433582978	0.9591575675029722	1.2511441044602525	0.2108819068697282
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	moderate	mixedlm_powell	visit_v2_dose2	-0.8665395042353422	0.9476702361358538	-0.9143892793010744	0.360512333054843
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	moderate	mixedlm_powell	visit_v2_dose3	-0.6489514323676454	0.9716961070946556	-0.6678543092119534	0.5042265954946263
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	dose1	4.7564015807260684	0.7648566506597144	6.218683692720084	5.013427882881246e-10
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	dose2	6.113178784753091	0.7556963603256184	8.089464374446653	5.992767892371938e-16
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	dose3	4.707839528427522	0.7748552011806948	6.075766828762194	1.2339660539714002e-09
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	intercept	5.953363029272155	0.5408353243171146	11.007718544991796	3.5077387597385795e-28
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	visit_v2	6.048283248858066	0.6174016608536814	9.796350791306754	1.1672664960322504e-22
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	visit_v2_dose1	-2.141099281284055	0.8731378022109485	-2.4521894205730077	0.01419898947443
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	visit_v2_dose2	-3.725147175734402	0.8626806848373493	-4.318106619527184	1.5737340843860462e-05
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	visit_v2_dose3	-2.5909139484929065	0.8845518526995649	-2.9290696080571115	0.0033997827753768
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	moderate	mixedlm_lbfgs	dose1	4.310832315612894	0.7311738298966777	5.895769431767079	3.7293942868933495e-09
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	moderate	mixedlm_lbfgs	dose2	7.583807627139866	0.7224169411897946	10.49782638631039	8.839201587562068e-26
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	moderate	mixedlm_lbfgs	dose3	6.162375536234737	0.7407320634186523	8.319304429450412	8.848102104087878e-17
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	moderate	mixedlm_lbfgs	intercept	0.0794881743492502	0.5170179733460791	0.1537435417086415	0.8778119515841298
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	moderate	mixedlm_lbfgs	visit_v2	0.8193723152599542	0.5079705902010955	1.6130310121607256	0.1067377703588787
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	moderate	mixedlm_lbfgs	visit_v2_dose1	1.6689169797853802	0.7183788979490552	2.32317094022399	0.0201699712238375
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	moderate	mixedlm_lbfgs	visit_v2_dose2	-0.4120229157633925	0.7097752474879847	-0.580497724063514	0.5615790211097856
HPV16	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	moderate	mixedlm_lbfgs	visit_v2_dose3	-0.5415367278648471	0.7277698703595776	-0.7441043521041669	0.4568133465864762
HPV16	vaccine_target_2vHPV_and_4vHPV	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	dose1	1.0547558496574878	0.46329498042508	2.276639925366197	0.0228077366411419
HPV16	vaccine_target_2vHPV_and_4vHPV	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	dose2	1.8622461337779417	0.4577463373854169	4.068292811286773	4.735884517075132e-05
HPV16	vaccine_target_2vHPV_and_4vHPV	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	dose3	2.010737831185096	0.4693513810119106	4.284077798705933	1.83498700372384e-05
HPV16	vaccine_target_2vHPV_and_4vHPV	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	intercept	9.234732878829284	0.3275990223482629	28.189134426085232	7.946717568899193e-175
HPV16	vaccine_target_2vHPV_and_4vHPV	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	visit_v2	3.971182214883761	0.3786132493707893	10.488756591279884	9.73003865290456e-26
HPV16	vaccine_target_2vHPV_and_4vHPV	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	visit_v2_dose1	-2.50756091298854	0.5354399921543176	-4.6831782267504645	2.824607106989621e-06
HPV16	vaccine_target_2vHPV_and_4vHPV	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	visit_v2_dose2	-3.7250412200698015	0.5290273058288617	-7.041302365732401	1.904512093999596e-12
HPV16	vaccine_target_2vHPV_and_4vHPV	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	visit_v2_dose3	-3.238693335561237	0.5424395048184106	-5.970607425883253	2.3637188282399037e-09
HPV16	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	Neutralization	moderate	mixedlm_powell	dose1	4.200000000000048	0.5634655580343334	7.45387174089553	9.064011785543924e-14
HPV16	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	Neutralization	moderate	mixedlm_powell	dose2	6.280952380952429	0.5567172240812902	11.282123328081733	1.608168276651888e-29
HPV16	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	Neutralization	moderate	mixedlm_powell	dose3	6.005263157894789	0.5708314335143718	10.52020404854526	6.972242485625889e-26
HPV16	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	Neutralization	moderate	mixedlm_powell	intercept	5.743856189774673	0.3984303170511393	14.416212682523952	4.0918834794351694e-47
HPV16	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	Neutralization	moderate	mixedlm_powell	visit_v2	5.100000000000003	0.4824887229617435	10.57019523418868	4.096409556925897e-26
HPV16	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	Neutralization	moderate	mixedlm_powell	visit_v2_dose1	0.6499999999999966	0.6823420957045728	0.9526013477577102	0.3407920941058424
HPV16	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	Neutralization	moderate	mixedlm_powell	visit_v2_dose2	-1.62380952380953	0.6741700392827085	-2.4086052912366176	0.0160136063755348
HPV16	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	Neutralization	moderate	mixedlm_powell	visit_v2_dose3	-1.3631578947368463	0.6912619788102622	-1.9719844813148717	0.0486113781072703
HPV18	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	dose1	-0.0422121226483267	0.1212427185078983	-0.3481621260874057	0.7277184294739732
HPV18	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	dose2	0.3599902225789788	0.119790657521739	3.0051610870709955	0.0026544022832168
HPV18	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	dose3	0.2503178115738386	0.1228276579148534	2.037959656833674	0.0415539676437458
HPV18	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	intercept	5.031283724519218	0.0857315484264266	58.68649075943125	0.0
HPV18	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	visit_v2	0.6181995887552567	0.0892827457407771	6.924065603337657	4.388625127070326e-12
HPV18	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	visit_v2_dose1	0.2871322107373374	0.1262648699125157	2.2740466998958677	0.0229631788410673
HPV18	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	visit_v2_dose2	-0.0519030423407724	0.1247526612308002	-0.4160475762897641	0.6773751897145981
HPV18	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	visit_v2_dose3	-0.0137522809111391	0.1279154611439006	-0.1075107011158586	0.914383836265951
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell	dose1	3.285214835601032	0.862066946929505	3.8108581326569264	0.0001384852282098
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell	dose2	4.40340666668649	0.8517424194321094	5.169880666061481	2.342435257059285e-07
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell	dose3	4.363182780742191	0.8733362742131305	4.995993994035557	5.853348213984852e-07
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell	intercept	5.7014493945008455	0.6095733840106365	9.35317968935691	8.505157741159089e-21
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell	visit_v2	-0.1834267728772658	0.8620669468849305	-0.2127755547757358	0.8315020316033699
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell	visit_v2_dose1	1.056869694061018	1.2191467679582355	0.8668929138294065	0.3860006864946145
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell	visit_v2_dose2	1.1897984798600594	1.2045456811470796	0.9877570427441352	0.3232716504220376
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell	visit_v2_dose3	1.104877733234841	1.2350840034407358	0.8945769924611102	0.3710132553739957
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	mixedlm_powell	dose1	2.4461983640809746	0.5564644471321784	4.395965234954037	1.102815850969365e-05
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	mixedlm_powell	dose2	2.373536514428598	0.5497999618434168	4.31709108612958	1.580989287865815e-05
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	mixedlm_powell	dose3	3.304185290193354	0.5637388009381908	5.861198989131901	4.59536888524066e-09
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	mixedlm_powell	intercept	6.127091490380877	0.3934797840563866	15.571553453691154	1.1361404529860347e-54
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	mixedlm_powell	visit_v2	2.768739693389393	0.4504655975712306	6.146395436893673	7.926353252397717e-10
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	mixedlm_powell	visit_v2_dose1	-1.0578528960998648	0.6370545574677343	-1.6605373648134416	0.0968063975894899
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	mixedlm_powell	visit_v2_dose2	-0.9517926450458912	0.6294248863391247	-1.5121623972984752	0.1304925543971166
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	mixedlm_powell	visit_v2_dose3	-2.057959797037472	0.6453824214824723	-3.1887447326350262	0.0014289199802412
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_lbfgs	dose1	4.622523852826619	0.7782832971211164	5.939384630153848	2.860939262795744e-09
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_lbfgs	dose2	5.0232428170684	0.7689622028250053	6.53249639398928	6.468235490874434e-11
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_lbfgs	dose3	5.411427690258188	0.7884573668101081	6.8633104566597005	6.7282781030807286e-12
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_lbfgs	intercept	2.856023170443754	0.5503293970785657	5.1896612930456	2.1067694603018666e-07
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_lbfgs	visit_v2	3.8067782894436615	0.6831645237312282	5.57227162302317	2.5143898647451624e-08
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_lbfgs	visit_v2_dose1	-1.6592113220445046	0.9661405347928608	-1.7173602206849106	0.0859133751532519
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_lbfgs	visit_v2_dose2	-1.191163939227041	0.9545695720580688	-1.247854503322236	0.2120843446359406
HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_lbfgs	visit_v2_dose3	-2.336329128924906	0.9787703588771012	-2.3870043751685235	0.016986289125001
HPV18	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	dose1	1.5173335521447642	0.5976846678640099	2.5386857547599004	0.0111269716885306
HPV18	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	dose2	2.485711812837901	0.5905265094285047	4.209314523819607	2.561466133522241e-05
HPV18	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	dose3	2.262882887927576	0.6054978709552025	3.737226828490359	0.0001860610604193
HPV18	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	intercept	7.305476226424755	0.4226268816578707	17.285876841924978	6.010042540331417e-67
HPV18	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	visit_v2	3.803630646224328	0.4108576036587911	9.257783262015923	2.0872030606218555e-20
HPV18	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	visit_v2_dose1	-1.4169067186998816	0.581040395298371	-2.438568351125197	0.0147455698079933
HPV18	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	visit_v2_dose2	-1.923512037433734	0.574081576659375	-3.3505900827314457	0.0008063957605459
HPV18	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	visit_v2_dose3	-2.1257300396755747	0.5886360169643529	-3.6112809587122263	0.0003046883611911
HPV18	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_powell	dose1	0.0377585449038205	1.221888780577419	0.0309017854194366	0.9753478660457144
HPV18	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_powell	dose2	2.217306956377389	1.2072548541071328	1.8366519288234924	0.0662612960379996
HPV18	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_powell	dose3	2.467540853901099	1.2378618608834933	1.9933895145133176	0.0462188111613485
HPV18	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_powell	intercept	2.85388376397948	0.8640058426020538	3.30308387196165	0.000956277815345
HPV18	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_powell	visit_v2	5.806649541396872	0.8899184925927813	6.524922888700935	6.80365276991003e-11
HPV18	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_powell	visit_v2_dose1	-1.054223651945417	1.258534801631329	-0.8376595153180655	0.4022219569334193
HPV18	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_powell	visit_v2_dose2	-2.401866121677093	1.243461984824986	-1.9315959401968763	0.0534093973390592
HPV18	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_powell	visit_v2_dose3	-2.3058979490588	1.2749869352248189	-1.808565943189214	0.0705184634450287
HPV18	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	dose1	3.944681315197344	0.3867971161063544	10.198321422108812	2.017287560164108e-24
HPV18	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	dose2	5.404244783442525	0.3821646482042069	14.14114259086258	2.1181706336520037e-45
HPV18	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	dose3	5.216055247589653	0.3918535021669622	13.311238048772571	1.991540249139889e-40
HPV18	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	intercept	8.355845572939419	0.2735068637422037	30.550771043227986	5.522819804990066e-205
HPV18	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	visit_v2	3.750673700139008	0.3625689802884219	10.344717568379306	4.42218269607393e-25
HPV18	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	visit_v2_dose1	-1.2044361593521316	0.512749969219668	-2.348973635600819	0.018825239705924
HPV18	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	visit_v2_dose2	-2.582808049716114	0.5066090294987418	-5.0982274284997295	3.4284875740119977e-07
HPV18	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	visit_v2_dose3	-2.3899539955261293	0.519452867687573	-4.60090634625888	4.2065654272184444e-06
HPV18	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	dose1	3.665143577383715	0.3890749496262056	9.420147919841442	4.504529882176933e-21
HPV18	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	dose2	4.956953738902284	0.3844152012965995	12.894791158577767	4.815659318978016e-38
HPV18	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	dose3	4.876609404057105	0.3941611125521999	12.37212208094547	3.6991727564063015e-35
HPV18	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	intercept	7.738345496735956	0.2751175352705046	28.127416484475848	4.527776569842924e-174
HPV18	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	visit_v2	3.767649968659156	0.3113318306981839	12.101717836592329	1.0342397591398326e-33
HPV18	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	visit_v2_dose1	-1.1294812195206017	0.4402896973718143	-2.565313761059417	0.0103082543216246
HPV18	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	visit_v2_dose2	-2.37969933316582	0.4350165766431676	-5.47036471926867	4.491104021550736e-08
HPV18	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	visit_v2_dose3	-2.056626935240061	0.4460453625402379	-4.61080219179396	4.011180825001809e-06
HPV18	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	low	mixedlm_powell	dose1	3.8304104833250703	0.7026945277248573	5.451032179981459	5.0078306704926784e-08
HPV18	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	low	mixedlm_powell	dose2	5.280061828719453	0.6942787208091589	7.6051039308330175	2.8467502821462935e-14
